model,split,lens,layer,site,token_id,token,mean_delta_z,rank,sign_consistency,is_concept_unsafe,is_concept_safe,is_random_control,n_pairs
starcoder2-3b,train,clens,19,sink_arg,13918, Entry,0.06000805409312158,73,0.6011904761904762,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,22377,听,-0.18879466106620507,146,0.24404761904761904,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,8624,wards,-0.18940054147091928,147,0.2261904761904762,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,37385,lain,-0.2506251199856617,161,0.19642857142857142,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,9849,ientation,-0.12549027127247991,131,0.3869047619047619,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,47637,Gq,-0.33190963623550884,181,0.19642857142857142,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,43527,ول,-0.28308521036518497,167,0.2916666666666667,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,29896,strator,-0.030374757316019272,105,0.42857142857142855,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,3861,redential,-0.30905829242260047,176,0.1488095238095238,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,6648,ationship,0.12336713230613543,60,0.6071428571428571,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,44362,Qc,-0.14867546625751055,137,0.3333333333333333,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,9818,azz,0.4993707499154051,6,0.875,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,24150,""">�",-0.2670185272854846,164,0.25595238095238093,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,10447,TK,-0.16732584393602967,143,0.3273809523809524,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,22101,repl,-0.2958488258074918,172,0.25,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,40831,stances,-0.10122930839545448,122,0.3392857142857143,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,34950, libr,-0.13927965109820054,133,0.35714285714285715,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,46927,substitute,-0.24401347161371248,158,0.26785714285714285,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,35545,alsy,0.394764904923541,16,0.7976190476190477,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,24979,Lm,-0.09790002252022824,121,0.3869047619047619,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,36550,҃,0.08779717541809798,69,0.5535714285714286,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,43215,}_${,-0.10489054083926563,123,0.3869047619047619,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,25548,ardu,-0.21163258740947555,151,0.3273809523809524,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,25261,η,-0.15350394560205607,139,0.32142857142857145,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,4180, put,0.14654332115055427,47,0.6845238095238095,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,48419,fuchsia,0.11053537219169922,65,0.5773809523809523,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,43405,OCR,0.07518296977200781,72,0.5714285714285714,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,18778,OrNull,0.4306313587404381,12,0.8571428571428571,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,16254, Execution,0.26022998663667984,30,0.7797619047619048,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,5613,DK,-0.33357759865115544,182,0.2261904761904762,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,40137,Wn,-0.02348227543130282,104,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,46226,liament,0.37039035378695917,19,0.8571428571428571,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,47605,nxt,0.3070723404447297,22,0.7738095238095238,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,1664,format,0.1635432910207871,44,0.7083333333333334,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,42137,NSInteger,-0.14640072409783644,136,0.31547619047619047,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,20732,SCHEMA,0.19697804533080246,35,0.7083333333333334,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,11372,matic,-0.07126522983370148,116,0.4166666666666667,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,22192,ynb,-0.27683673884322646,165,0.23214285714285715,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,46628,Wq,-0.15123706017542482,138,0.3333333333333333,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,6430,tection,0.013985017538601081,90,0.5178571428571429,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,46968,Repl,-0.2980088718097903,173,0.24404761904761904,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,6133,gistration,-0.2502517044329141,160,0.23809523809523808,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,12921,Under,0.47820320474578426,8,0.9166666666666666,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,7199,mitive,-0.1615373769891785,142,0.3392857142857143,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,38454,tshop,-0.03349044239723038,106,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,46223,Wc,-0.1230224746815788,129,0.375,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,19827,warded,0.04298425877127253,81,0.5,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,44021, substit,-0.2953463981497744,171,0.24404761904761904,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,39049,赛,0.05409576936383091,76,0.5535714285714286,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,1428,do,0.1645616322246034,43,0.7202380952380952,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,14085,bru,0.16938392998942997,41,0.7380952380952381,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,39833,//+,-0.10785551940488917,124,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,43977,etest,-0.27720359300012387,166,0.19642857142857142,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,20874,nical,-0.14203902599980364,134,0.3273809523809524,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,48869, seguida,-0.2886570926937828,170,0.21428571428571427,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,39157,ToDate,0.042749265285784474,83,0.5773809523809523,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,32355,appcompat,0.043550478831510836,80,0.5595238095238095,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,9224,weet,-0.34744227277407624,184,0.07738095238095238,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,34906,いう,-0.012667256409408538,101,0.4880952380952381,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,4621,ircle,-0.22821979927650535,155,0.27380952380952384,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,25337, OnNext,0.34094729844791827,21,0.8809523809523809,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,22680,minder,-0.1985632277265407,148,0.31547619047619047,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,24154,�,0.024335142415605436,86,0.5476190476190477,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,2763,amb,0.2971874757682145,24,0.8452380952380952,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,43213,Signatures,0.10031176984809698,68,0.5773809523809523,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,11094,eu,0.22367728003365345,33,0.7142857142857143,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,29696,ggler,-0.05048451571368652,108,0.4523809523809524,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,25862,quam,0.4059195291886913,15,0.8630952380952381,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,22975,igt,0.19980041436179277,34,0.7321428571428571,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,26891,FMT,0.07636959166074794,71,0.6666666666666666,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,27244,tology,-0.24070017443569297,157,0.17857142857142858,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,23212,opunto,-0.31401095968806153,177,0.19642857142857142,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,46772,",/",0.38728784771723856,17,0.8154761904761905,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,12594,grees,-0.08528610003237974,120,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,1386,summary,0.17470157974102068,40,0.6845238095238095,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,46938,ѡ,-0.0629983840607845,112,0.39880952380952384,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,1293, ||,0.5327961275004359,4,0.8154761904761905,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,8963,�,0.30337405877699847,23,0.7976190476190477,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,35233,Thunk,0.5087775817932091,5,0.9166666666666666,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,9460,dating,-0.33062534351520345,180,0.18452380952380953,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,29785, Continu,0.3841422597499975,18,0.7559523809523809,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,39466,instancetype,0.11472239756510474,62,0.5773809523809523,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,20118, Under,0.43761787515764616,11,0.8690476190476191,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,14825, onto,0.5502042612983719,1,0.8690476190476191,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,19053, má,-0.2518912967695589,162,0.13095238095238096,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,41179,cerning,-0.32270283139309563,179,0.27976190476190477,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,2194, args,-0.46014424291242517,194,0.23214285714285715,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,48031, (^)(,-0.21125819376711505,150,0.35119047619047616,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,37114, Substitute,-0.3939539303765227,189,0.27380952380952384,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,38425,PERIM,0.0591193322837331,74,0.5595238095238095,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,30568,rche,0.5412563582542658,2,0.9107142857142857,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,26047,]::,-0.11605135136592126,128,0.35119047619047616,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,16472,>{{$,-0.3591104491601878,186,0.25595238095238093,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,4149,kw,0.10268636987717875,66,0.6130952380952381,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,2360,viron,-0.03672295559294919,107,0.49404761904761907,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,44911,-+-,-0.13112422858311923,132,0.5,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,42715,%(,-0.3543722315629444,185,0.16071428571428573,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,2224, format,0.14532309615338104,49,0.6964285714285714,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,18194,][],-0.06989658036608148,114,0.38095238095238093,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,41169,",'_",-0.010867629643359748,100,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,764, do,0.036875217569261744,85,0.5297619047619048,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,21711,ogenerated,0.18556968590065295,37,0.7440476190476191,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,42529, leo,-0.14619430654856944,135,0.2976190476190476,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,39202,igateway,0.00602560809073677,93,0.5,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,20400, dedic,-0.0057541007680321984,99,0.48214285714285715,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,21348,duino,0.24127278613292158,32,0.8214285714285714,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,19158,hz,0.18084600186364488,38,0.6488095238095238,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,48069,Vg,-0.11415544106369187,126,0.3630952380952381,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,28166,tif,-0.058632507785982876,110,0.49404761904761907,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,36271,shr,0.4537359855950446,10,0.8869047619047619,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,47634, můžete,0.021814709622960986,88,0.5654761904761905,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,253,�,0.2620679919111819,29,0.7738095238095238,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,29524,included,0.35663010809562656,20,0.7738095238095238,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,16955,ellig,0.5334621501023217,3,0.8333333333333334,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,21407,Presentation,0.11388048510484068,63,0.5952380952380952,0,0,0,168
starcoder2-3b,train,clens,19,sink_arg,4386,security,0.00020459014798984116,95,0.4523809523809524,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,38041,igation,-0.013820143690792078,102,0.42857142857142855,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,32173,Symfony,-0.053117089285666254,109,0.4226190476190476,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,21571, 만,0.009447442539663342,92,0.5,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,21283,转换,0.15331047441048898,46,0.6964285714285714,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,42201,olk,0.16740476625838202,42,0.6190476190476191,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,4224, still,-0.004418474445209418,98,0.4880952380952381,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,34277,Trees,-0.06269055362679625,111,0.375,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,9902,LEMENT,-0.08342610386439472,117,0.35119047619047616,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,4629,DATA,0.1313560955194022,54,0.6488095238095238,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,25877,figcaption,0.10219153511590157,67,0.5476190476190477,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,47953, lea,-0.21443371233152375,154,0.3333333333333333,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,36163,Configurer,0.03985947187389995,84,0.5119047619047619,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,37411,almost,0.1135440938806416,64,0.6428571428571429,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,35265, Overflow,0.12341897829141753,59,0.6071428571428571,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,38636,lamp,-0.0027466695018532735,97,0.47619047619047616,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,25226,"""/>.",0.05546019576080709,75,0.5357142857142857,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,6297, Resource,0.13508241097604065,53,0.7142857142857143,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,41275, DFS,0.04360755719094581,79,0.5833333333333334,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,22137,Identifiers,-0.08417065831091883,118,0.35714285714285715,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,24593,""">';",0.12737867210864792,56,0.6488095238095238,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,18225,disconnect,0.13677653290152167,52,0.6964285714285714,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,8972,itecture,0.0007711019204023128,94,0.5238095238095238,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,45552, CORS,0.41668256562858486,14,0.8869047619047619,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,38415, IQ,0.19672643883728588,36,0.7559523809523809,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,31647,paramtype,-0.15550560083945975,141,0.3392857142857143,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,19779,�,-0.07041005973976544,115,0.4523809523809524,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,40440,bpmn,0.08562831593568718,70,0.6071428571428571,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,26808,DetalleFacturaProveedor,0.047387290713074515,78,0.5773809523809523,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,21794, Priority,0.042772060619876096,82,0.5833333333333334,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,22140,expires,-0.06361350421384086,113,0.3333333333333333,0,0,1,168
starcoder2-3b,train,clens,19,sink_arg,11169,fabric,-0.12455624231997423,130,0.36904761904761907,0,0,1,168
starcoder2-3b,train,clens,19,last_token,11135, unsafe,-0.012172295781878981,126,0.4642857142857143,1,0,0,168
starcoder2-3b,train,clens,19,last_token,10065, safe,0.010540748772158055,65,0.5952380952380952,0,1,0,168
starcoder2-3b,train,clens,19,last_token,32856, trusted,0.0032956752577900598,80,0.5476190476190477,0,1,0,168
starcoder2-3b,train,clens,19,last_token,5084, clean,-0.009955890102196644,116,0.47023809523809523,0,1,0,168
starcoder2-3b,train,clens,19,last_token,44483,obacz,0.019846699733253637,51,0.5952380952380952,0,0,0,168
starcoder2-3b,train,clens,19,last_token,3054,entry,0.07409909957065328,3,0.8035714285714286,0,0,0,168
starcoder2-3b,train,clens,19,last_token,42485,igsaw,-0.08315054955347845,194,0.14285714285714285,0,0,0,168
starcoder2-3b,train,clens,19,last_token,48574,ásá,0.005848878453092273,73,0.5297619047619048,0,0,0,168
starcoder2-3b,train,clens,19,last_token,23376, sigu,0.08505456103647857,1,0.6607142857142857,0,0,0,168
starcoder2-3b,train,clens,19,last_token,36416,*)(*,0.04160442380679635,25,0.6964285714285714,0,0,0,168
starcoder2-3b,train,clens,19,last_token,3429, entry,0.049444000433811974,18,0.7023809523809523,0,0,0,168
starcoder2-3b,train,clens,19,last_token,40346,perfilusuario,-0.009024631466144403,114,0.5119047619047619,0,0,0,168
starcoder2-3b,train,clens,19,last_token,41060,AUTHORS,0.012496383215954305,62,0.5714285714285714,0,0,0,168
starcoder2-3b,train,clens,19,last_token,2717,Entry,0.06343507565573138,6,0.7678571428571429,0,0,0,168
starcoder2-3b,train,clens,19,last_token,37913,streetmap,0.027608362031384653,38,0.6190476190476191,0,0,0,168
starcoder2-3b,train,clens,19,last_token,19599,tribs,-0.04652870889923219,183,0.2619047619047619,0,0,0,168
starcoder2-3b,train,clens,19,last_token,48700, namemap,0.05940640137744458,10,0.7261904761904762,0,0,0,168
starcoder2-3b,train,clens,19,last_token,46511,putc,-0.01860326508409244,141,0.38095238095238093,0,0,0,168
starcoder2-3b,train,clens,19,last_token,8040,fol,-0.034326102830297744,166,0.48214285714285715,0,0,0,168
starcoder2-3b,train,clens,19,last_token,17015,selves,-0.045317056881355136,182,0.27380952380952384,0,0,0,168
starcoder2-3b,train,clens,19,last_token,47229, Ros,0.0003523488693420002,84,0.47619047619047616,0,0,0,168
starcoder2-3b,train,clens,19,last_token,36890,icorp,-0.02427725805278799,153,0.3869047619047619,0,0,0,168
starcoder2-3b,train,clens,19,last_token,6777,hw,0.036212518106667695,33,0.6607142857142857,0,0,0,168
starcoder2-3b,train,clens,19,last_token,35362,ügen,-0.021368579618121386,147,0.42857142857142855,0,0,0,168
starcoder2-3b,train,clens,19,last_token,16224,jshop,-0.0020239119398520796,93,0.48214285714285715,0,0,0,168
starcoder2-3b,train,clens,19,last_token,22138,ITERAL,-0.02786530634402608,158,0.3273809523809524,0,0,0,168
starcoder2-3b,train,clens,19,last_token,18207, %(,-0.03815897962476849,176,0.2976190476190476,0,0,0,168
starcoder2-3b,train,clens,19,last_token,22534,ーシ,0.006877800372314436,69,0.5416666666666666,0,0,0,168
starcoder2-3b,train,clens,19,last_token,15930,":""-""`",-0.07079251750516906,193,0.30357142857142855,0,0,0,168
starcoder2-3b,train,clens,19,last_token,8715,ENTRY,0.019034950022748045,52,0.6011904761904762,0,0,0,168
starcoder2-3b,train,clens,19,last_token,37610,brk,0.005577964762082317,74,0.4583333333333333,0,0,0,168
starcoder2-3b,train,clens,19,last_token,5517,fi,-0.03633185686082169,172,0.2916666666666667,0,0,0,168
starcoder2-3b,train,clens,19,last_token,49090,"
                     
                    ",-0.04861522510330948,184,0.3630952380952381,0,0,0,168
starcoder2-3b,train,clens,19,last_token,1836,FI,-0.03243462074255919,163,0.32142857142857145,0,0,0,168
starcoder2-3b,train,clens,19,last_token,30957,]\:,0.060359849794271996,9,0.6726190476190477,0,0,0,168
