model,lens,layer,relative_depth,site,condition,condition_kind,condition_order,base_id,family,structure,role_swap,orientation,matched_on,unsafe_program,safe_program,anchor_token_unsafe,anchor_token_safe,anchor_token_same,contrast_prob_unsafe,contrast_prob_safe,delta_contrast_prob,contrast_z_unsafe,contrast_z_safe,delta_contrast_z,top_positive,top_negative
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,dynamic_exec_helper_19,dynamic_exec,helper,1,unsafe_minus_safe,same_base,dynamic_exec_helper_19_unsafe__opaque_only,dynamic_exec_helper_19_safe__opaque_only,54,54,1,-0.010788219477878707,-0.010755305190527423,-3.29142873512836e-05,-0.23512054370673185,-0.2621756977895129,0.02705515408278103,Entry|fuchsia|�,ynb|selves|η
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_assign_chain_02,sql_exec,assign_chain,0,unsafe_minus_safe,same_base,sql_exec_assign_chain_02_unsafe__opaque_only,sql_exec_assign_chain_02_safe__opaque_only,55,55,1,-0.010818961881837855,-0.010952754831523581,0.00013379294968572653,-0.40896678167379874,-0.8175043223909935,0.4085375407171947, %(|҃|rche,―|AUTHORS|Wc
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_assign_chain_09,sql_exec,assign_chain,1,unsafe_minus_safe,same_base,sql_exec_assign_chain_09_unsafe__opaque_only,sql_exec_assign_chain_09_safe__opaque_only,55,55,1,-0.010772683563416938,-0.01081547613897121,4.2792575554272475e-05,-0.5092961407634928,-0.6405163071622566,0.13122016639876377, Ros|eu|//+, Overflow|perfilusuario|ügen
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_assign_chain_10,sql_exec,assign_chain,0,unsafe_minus_safe,same_base,sql_exec_assign_chain_10_unsafe__opaque_only,sql_exec_assign_chain_10_safe__opaque_only,55,55,1,-0.010801188073700018,-0.010878627880051065,7.743980635104702e-05,-0.39086969385598425,-0.4425538262418809,0.05168413238589664,PERIM|hz| args,cerning|MCAT|dating
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_assign_chain_13,sql_exec,assign_chain,1,unsafe_minus_safe,same_base,sql_exec_assign_chain_13_unsafe__opaque_only,sql_exec_assign_chain_13_safe__opaque_only,55,55,1,-0.010906261317210368,-0.01067457692670341,-0.00023168439050695773,-0.5585115677508397,-0.3004805659906924,-0.25803100176014726,ITERAL| safe| put,*)(*|expires| sigu
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_assign_chain_15,sql_exec,assign_chain,1,unsafe_minus_safe,same_base,sql_exec_assign_chain_15_unsafe__opaque_only,sql_exec_assign_chain_15_safe__opaque_only,55,55,1,-0.010845304202912394,-0.010875267928939232,2.9963726026838514e-05,-0.33475313102985493,-0.33940813446518503,0.004655003435330096,ásá|*)(*|ѡ,selves| lea|―
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_assign_chain_18,sql_exec,assign_chain,0,unsafe_minus_safe,same_base,sql_exec_assign_chain_18_unsafe__opaque_only,sql_exec_assign_chain_18_safe__opaque_only,55,55,1,-0.01091399437579699,-0.010896789674278927,-1.7204701518063956e-05,-0.2878846634741006,-0.43845503029936705,0.15057036682526648,"ásá|,'_|�",―|selves|cerning
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_branch_merge_05,sql_exec,branch_merge,1,unsafe_minus_safe,same_base,sql_exec_branch_merge_05_unsafe__opaque_only,sql_exec_branch_merge_05_safe__opaque_only,54,54,1,-0.010759744562293014,-0.010662896155632453,-9.68484066605612e-05,-0.6604213381903314,-0.4340840305515858,-0.22633730763874566,҆|ogenerated| namemap,grees|summary|*)(*
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_branch_merge_12,sql_exec,branch_merge,0,unsafe_minus_safe,same_base,sql_exec_branch_merge_12_unsafe__opaque_only,sql_exec_branch_merge_12_safe__opaque_only,54,54,1,-0.010687821967341301,-0.010541306701569495,-0.00014651526577180544,-0.6706520296612166,-0.3318821824829804,-0.3387698471782362,eu|mitive| put,ggler|FAMIL|opunto
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_branch_merge_13,sql_exec,branch_merge,1,unsafe_minus_safe,same_base,sql_exec_branch_merge_13_unsafe__opaque_only,sql_exec_branch_merge_13_safe__opaque_only,54,54,1,-0.010666749517168828,-0.010531758781076001,-0.00013499073609282708,-0.5708990030264565,-0.3816747317711545,-0.18922427125530195,mitive| namemap|҆,summary|ITERAL|Vg
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_branch_merge_14,sql_exec,branch_merge,0,unsafe_minus_safe,same_base,sql_exec_branch_merge_14_unsafe__opaque_only,sql_exec_branch_merge_14_safe__opaque_only,54,54,1,-0.010728502954280152,-0.01077224555826298,4.374260398282842e-05,-0.24319512954523725,-0.4377345629687428,0.19453943342350555, or| onto|azz, lea|Gq|duino
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_branch_merge_15,sql_exec,branch_merge,1,unsafe_minus_safe,same_base,sql_exec_branch_merge_15_unsafe__opaque_only,sql_exec_branch_merge_15_safe__opaque_only,54,54,1,-0.010666910335609847,-0.010772183982767036,0.00010527364715718843,-0.3677019696922101,-0.490583002642559,0.12288103295034891,ásá|hz|fuchsia,ggler|η|Wq
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_branch_merge_18,sql_exec,branch_merge,0,unsafe_minus_safe,same_base,sql_exec_branch_merge_18_unsafe__opaque_only,sql_exec_branch_merge_18_safe__opaque_only,54,54,1,-0.010681512619732873,-0.010750608593141232,6.909597340835905e-05,-0.4821706714422819,-0.4462961041427798,-0.03587456729950206, or|ásá|hz,ggler|―|Qc
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_direct_03,sql_exec,direct,1,unsafe_minus_safe,same_base,sql_exec_direct_03_unsafe__opaque_only,sql_exec_direct_03_safe__opaque_only,872,8776,0,-0.01098118640012461,-0.011026308046289058,4.5121646164448734e-05,-0.7067737638925086,-0.7559488990746897,0.049175135182181084,OrNull| or|obacz,opunto|cerning|Wc
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_direct_06,sql_exec,direct,0,unsafe_minus_safe,same_base,sql_exec_direct_06_unsafe__opaque_only,sql_exec_direct_06_safe__opaque_only,1113,8735,0,-0.01063832383811637,-0.010807974788934228,0.00016965095081785883,-0.7816624601626833,-0.7912129385669812,0.009550478404297902,fuchsia|displayMode|obacz,cerning|tection|ITERAL
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_direct_09,sql_exec,direct,1,unsafe_minus_safe,same_base,sql_exec_direct_09_unsafe__opaque_only,sql_exec_direct_09_safe__opaque_only,8776,872,0,-0.011020887509087243,-0.011005062610295008,-1.5824898792234435e-05,-1.0627699834304682,-1.1163760705838428,0.05360608715337456,displayMode|cerning|fuchsia, Substitute|ITERAL| sigu
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_direct_12,sql_exec,direct,0,unsafe_minus_safe,same_base,sql_exec_direct_12_unsafe__opaque_only,sql_exec_direct_12_safe__opaque_only,3054,2683,0,-0.011022848822725665,-0.010845894253837448,-0.00017695456888821778,-1.2461067887727222,-0.6636397825338969,-0.5824670062388253,]\:|igsaw|displayMode,ITERAL|texttt|cerning
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_direct_15,sql_exec,direct,1,unsafe_minus_safe,same_base,sql_exec_direct_15_unsafe__opaque_only,sql_exec_direct_15_safe__opaque_only,8735,2683,0,-0.01093697614692547,-0.010978624886826435,4.164873990096518e-05,-0.9035050561817755,-0.9504560718155411,0.04695101563376569,"
                     
                    |OrNull|igsaw",opunto|ITERAL|dating
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_direct_18,sql_exec,direct,0,unsafe_minus_safe,same_base,sql_exec_direct_18_unsafe__opaque_only,sql_exec_direct_18_safe__opaque_only,1512,8735,0,-0.010879612264028306,-0.010942746756435785,6.313449240747879e-05,-0.7755163138344858,-1.0193053517049262,0.24378903787044037,fuchsia|obacz|>#<,cerning|repl|ITERAL
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_helper_03,sql_exec,helper,1,unsafe_minus_safe,same_base,sql_exec_helper_03_unsafe__opaque_only,sql_exec_helper_03_safe__opaque_only,54,54,1,-0.010598041322393458,-0.010631626312839038,3.3584990445579416e-05,0.15066667109196008,0.06462067075380962,0.08604600033815046,�|fuchsia|Entry,viron| lea|AUTHORS
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_helper_07,sql_exec,helper,1,unsafe_minus_safe,same_base,sql_exec_helper_07_unsafe__opaque_only,sql_exec_helper_07_safe__opaque_only,54,54,1,-0.010614324182135641,-0.010695725632978343,8.140145084270176e-05,0.12740428071989096,-0.07903525401531164,0.2064395347352026, Execution|fuchsia| OnNext,"viron|tection|"">�"
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_helper_09,sql_exec,helper,1,unsafe_minus_safe,same_base,sql_exec_helper_09_unsafe__opaque_only,sql_exec_helper_09_safe__opaque_only,54,54,1,-0.01081439435523512,-0.010592536097783161,-0.00022185825745195918,-0.43849727172146435,0.10338359518557816,-0.5418808669070425,"ellig|,/|putc",opunto|FAMIL|ientation
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_helper_12,sql_exec,helper,0,unsafe_minus_safe,same_base,sql_exec_helper_12_unsafe__opaque_only,sql_exec_helper_12_safe__opaque_only,54,54,1,-0.010774496314733971,-0.010671871296326595,-0.0001026250184073766,-0.45874820608630323,-0.07659866873920118,-0.38214953734710205,ellig|instancetype|҃, DFS|�|obacz
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_helper_14,sql_exec,helper,0,unsafe_minus_safe,same_base,sql_exec_helper_14_unsafe__opaque_only,sql_exec_helper_14_safe__opaque_only,54,54,1,-0.010666273356682729,-0.010859254582836828,0.00019298122615409898,0.08644540038872783,-0.13095253105210625,0.21739793144083408,fuchsia| Execution|hz,itecture|-+-|strator
starcoder2-3b,jlens,15,0.5172,sink_arg,opaque_only,atomic,12,sql_exec_helper_15,sql_exec,helper,1,unsafe_minus_safe,same_base,sql_exec_helper_15_unsafe__opaque_only,sql_exec_helper_15_safe__opaque_only,54,54,1,-0.010743599683539254,-0.010831662328775367,8.806264523611267e-05,-0.32915177602020573,-0.44619326824530037,0.11704149222509463,ásá|�|�,selves|Zc|itecture
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_assign_chain_00,command_exec,assign_chain,0,unsafe_minus_safe,same_base,command_exec_assign_chain_00_unsafe__rename_cumulative,command_exec_assign_chain_00_safe__rename_cumulative,46,46,1,-0.01100264642874851,-0.011001304643548145,-1.3417852003649866e-06,-2.107916742389187,-2.0994507940582485,-0.008465948330938389, or|ーシ|OrNull,texttt|itecture|tribs
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_assign_chain_02,command_exec,assign_chain,0,unsafe_minus_safe,same_base,command_exec_assign_chain_02_unsafe__rename_cumulative,command_exec_assign_chain_02_safe__rename_cumulative,46,46,1,-0.01092039825970832,-0.010981833978697963,6.143571898964244e-05,-1.9003617217848876,-2.0129828380813573,0.11262111629646965,"icorp|,'_|fuchsia",ggler|kw|hw
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_assign_chain_03,command_exec,assign_chain,1,unsafe_minus_safe,same_base,command_exec_assign_chain_03_unsafe__rename_cumulative,command_exec_assign_chain_03_safe__rename_cumulative,46,46,1,-0.010925818280208159,-0.010948105348211785,2.2287068003626342e-05,-1.7581401975132662,-1.90616567371672,0.14802547620345385,Vg|azz|�,ggler|tection|dating
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_assign_chain_06,command_exec,assign_chain,0,unsafe_minus_safe,same_base,command_exec_assign_chain_06_unsafe__rename_cumulative,command_exec_assign_chain_06_safe__rename_cumulative,46,46,1,-0.010999352296313122,-0.011013543581683126,1.4191285370003873e-05,-2.102115407577264,-1.9774269086188128,-0.12468849895845113,>{{$|cerning| namemap, or| safe|ggler
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_assign_chain_08,command_exec,assign_chain,0,unsafe_minus_safe,same_base,command_exec_assign_chain_08_unsafe__rename_cumulative,command_exec_assign_chain_08_safe__rename_cumulative,46,46,1,-0.01106663380944473,-0.011017008743469,-4.962506597572941e-05,-2.2467634474108182,-2.0996056774670335,-0.1471577699437847,cerning|tology| Resource, (^)(|legate|ügen
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_assign_chain_11,command_exec,assign_chain,1,unsafe_minus_safe,same_base,command_exec_assign_chain_11_unsafe__rename_cumulative,command_exec_assign_chain_11_safe__rename_cumulative,46,46,1,-0.010971246167905666,-0.010944716749390505,-2.6529418515160857e-05,-1.9722656734673638,-1.9063901618622996,-0.06587551160506422,tribs|igsaw|>{{$,selves|etest|olk
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_branch_merge_00,command_exec,branch_merge,0,unsafe_minus_safe,same_base,command_exec_branch_merge_00_unsafe__rename_cumulative,command_exec_branch_merge_00_safe__rename_cumulative,46,46,1,-0.011045006981448748,-0.010980689817074656,-6.431716437409196e-05,-1.9898743263488343,-2.1414892509056624,0.15161492455682812,brk|ーシ|ول,"putc|"">�| args"
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_branch_merge_01,command_exec,branch_merge,1,unsafe_minus_safe,same_base,command_exec_branch_merge_01_unsafe__rename_cumulative,command_exec_branch_merge_01_safe__rename_cumulative,46,46,1,-0.010984999885760356,-0.010967977718646537,-1.7022167113819528e-05,-2.1549417420661965,-2.208017373085525,0.05307563101932855,MCAT|ول|tection,*)(*| args|amb
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_branch_merge_07,command_exec,branch_merge,1,unsafe_minus_safe,same_base,command_exec_branch_merge_07_unsafe__rename_cumulative,command_exec_branch_merge_07_safe__rename_cumulative,46,46,1,-0.011062781167591327,-0.011121301548656447,5.8520381065119836e-05,-2.3409832229123047,-2.2081500340323217,-0.13283318887998297,Qc| Continu|tribs,perfilusuario|opunto|tshop
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_branch_merge_11,command_exec,branch_merge,1,unsafe_minus_safe,same_base,command_exec_branch_merge_11_unsafe__rename_cumulative,command_exec_branch_merge_11_safe__rename_cumulative,46,46,1,-0.010990892402930155,-0.011025591597922609,3.469919499245362e-05,-2.060218704140201,-2.0710595029623375,0.0108407988221364, DFS| Continu|Thunk,mitive|etest|tshop
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_branch_merge_12,command_exec,branch_merge,0,unsafe_minus_safe,same_base,command_exec_branch_merge_12_unsafe__rename_cumulative,command_exec_branch_merge_12_safe__rename_cumulative,46,46,1,-0.011016198312754272,-0.010954546600058668,-6.16517126956033e-05,-2.212423501808786,-2.1494489427375565,-0.0629745590712294,AUTHORS|olk|brk,҆|substitute|putc
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_branch_merge_14,command_exec,branch_merge,0,unsafe_minus_safe,same_base,command_exec_branch_merge_14_unsafe__rename_cumulative,command_exec_branch_merge_14_safe__rename_cumulative,46,46,1,-0.011036174258801101,-0.011139202411641867,0.00010302815284076589,-2.325487646367171,-2.2372540232448097,-0.0882336231223615,tribs|ITERAL|alsy,obacz|tshop|mitive
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_direct_00,command_exec,direct,0,unsafe_minus_safe,same_base,command_exec_direct_00_unsafe__rename_cumulative,command_exec_direct_00_safe__rename_cumulative,46,46,1,-0.010993806537071864,-0.011036088032822062,4.2281495750197753e-05,-1.8118040746546429,-2.112475565266254,0.30067149061161125, or|alsy|gistration, args|Symfony|]\:
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_direct_08,command_exec,direct,0,unsafe_minus_safe,same_base,command_exec_direct_08_unsafe__rename_cumulative,command_exec_direct_08_safe__rename_cumulative,46,46,1,-0.010891294568761752,-0.010955613390768093,6.431882200634044e-05,-1.8552706214121553,-2.075108614161116,0.21983799274896065, or|alsy|gistration,tshop|mitive|igsaw
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_direct_09,command_exec,direct,1,unsafe_minus_safe,same_base,command_exec_direct_09_unsafe__rename_cumulative,command_exec_direct_09_safe__rename_cumulative,46,46,1,-0.0110572516114747,-0.011127010674331483,6.975906285678311e-05,-2.1836542252300664,-2.359935475896551,0.1762812506664848,alsy|gistration|igateway,lain|>{{$|*)(*
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_direct_11,command_exec,direct,1,unsafe_minus_safe,same_base,command_exec_direct_11_unsafe__rename_cumulative,command_exec_direct_11_safe__rename_cumulative,46,46,1,-0.01104797996613037,-0.011063368166918826,1.53882007884569e-05,-2.133469717323837,-2.12990766946476,-0.003562047859077211,expires|ogenerated|―, %(|mitive|DK
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_direct_12,command_exec,direct,0,unsafe_minus_safe,same_base,command_exec_direct_12_unsafe__rename_cumulative,command_exec_direct_12_safe__rename_cumulative,46,46,1,-0.010923331548013754,-0.01102638137620084,0.00010304982818708577,-2.0515735582931622,-2.192591714432112,0.14101815613894964,alsy| or|figcaption,]\:| %(|etest
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_direct_13,command_exec,direct,1,unsafe_minus_safe,same_base,command_exec_direct_13_unsafe__rename_cumulative,command_exec_direct_13_safe__rename_cumulative,46,46,1,-0.011012616234884027,-0.011034930085257579,2.2313850373552324e-05,-2.257304121227965,-2.407920396425964,0.15061627519799892, Overflow|ggler|eu,η| args| (^)(
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_helper_03,command_exec,helper,1,unsafe_minus_safe,same_base,command_exec_helper_03_unsafe__rename_cumulative,command_exec_helper_03_safe__rename_cumulative,46,46,1,-0.010942479391558214,-0.010968062665130012,2.5583273571798057e-05,-1.77802583770079,-1.5533374666955684,-0.22468837100522165, OnNext|summary|ásá,tshop|PERIM|tection
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_helper_04,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_04_unsafe__rename_cumulative,command_exec_helper_04_safe__rename_cumulative,46,46,1,-0.010957607338683556,-0.010995384822309162,3.777748362560583e-05,-1.9924810370960637,-2.1833465416969364,0.1908655046008727, or|AUTHORS|OrNull,stances|igsaw|�
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_helper_08,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_08_unsafe__rename_cumulative,command_exec_helper_08_safe__rename_cumulative,46,46,1,-0.010980073988103089,-0.011053183346904211,7.310935880112251e-05,-2.2700888047671373,-2.3251824278957396,0.05509362312860233,perfilusuario|selves|ynb,ѡ|igation| %(
starcoder2-3b,jlens,15,0.5172,last_token,rename_cumulative,cumulative,21,command_exec_helper_12,command_exec,helper,0,unsafe_minus_safe,same_base,command_exec_helper_12_unsafe__rename_cumulative,command_exec_helper_12_safe__rename_cumulative,46,46,1,-0.010974978913253339,-0.010971122082425386,-3.856830827953309e-06,-2.197106128240786,-2.2452719351666617,0.048165806925875465,selves| or| still,ationship|Entry| %(
