model,lens,layer,relative_depth,prompt_style,condition,condition_kind,condition_order,base_id,family,structure,orientation,taint_delta_contrast_z,taint_delta_contrast_prob,taint_contrast_z_unsafe,taint_contrast_z_safe,model_delta_margin,model_margin_unsafe,model_margin_safe,model_correct_unsafe,model_correct_safe,security_delta_contrast_z,security_delta_contrast_prob
starcoder2-3b,logit,27,0.931,sink,flatten_only,atomic,14,command_exec_assign_chain_02,command_exec,assign_chain,unsafe_minus_safe,0.0035114613512732262,0.0007719065528276614,0.9071656899743834,0.9036542286231102,0.0234375,0.28515625,0.26171875,1,0,0.007938753322819792,5.303896216728119e-14
starcoder2-3b,logit,27,0.931,e6,normalize,baseline,0,command_exec_assign_chain_02,command_exec,assign_chain,unsafe_minus_safe,0.029857186777026534,0.01758866292081307,0.5630202768229138,0.5331630900458872,0.044921875,-0.380859375,-0.42578125,0,1,0.035572474539877996,5.165415526908252e-12
starcoder2-3b,logit,27,0.931,sink,normalize,baseline,0,command_exec_assign_chain_02,command_exec,assign_chain,unsafe_minus_safe,0.009859077548742157,0.0006444922711275058,0.9587905619992183,0.9489314844504761,-0.009765625,0.326171875,0.3359375,1,0,-0.014506734340748229,2.45888441476134e-14
starcoder2-3b,logit,27,0.931,e6,opaque_only,atomic,12,command_exec_assign_chain_02,command_exec,assign_chain,unsafe_minus_safe,0.064882530985507,0.010184884192207089,0.8362406389710966,0.7713581079855896,0.0791015625,0.04296875,-0.0361328125,1,1,0.04243844513088524,2.1763315874406942e-12
starcoder2-3b,logit,27,0.931,sink,opaque_only,atomic,12,command_exec_assign_chain_02,command_exec,assign_chain,unsafe_minus_safe,0.019965212975202817,0.003495031144983174,0.8151386459104693,0.7951734329352664,0.01953125,-0.091796875,-0.111328125,0,1,-0.004434138558918277,2.8875508798848677e-13
starcoder2-3b,logit,27,0.931,e6,rename_cumulative,cumulative,21,command_exec_assign_chain_02,command_exec,assign_chain,unsafe_minus_safe,0.000708260513731851,0.0012824288243226123,0.38214976451737126,0.3814415040036394,0.0087890625,-0.4130859375,-0.421875,0,1,-0.006463236674026485,2.995632774709197e-12
starcoder2-3b,logit,27,0.931,sink,rename_cumulative,cumulative,21,command_exec_assign_chain_02,command_exec,assign_chain,unsafe_minus_safe,-0.013322532945421628,-0.006371006600613405,0.6295164390696808,0.6428389720151024,-0.01953125,-0.263671875,-0.244140625,0,1,-0.012437485335078102,-5.53770661779953e-13
starcoder2-3b,logit,27,0.931,e6,rename_only,atomic,11,command_exec_assign_chain_02,command_exec,assign_chain,unsafe_minus_safe,-0.010098879756948342,-0.009194208484355926,0.3275644081007396,0.33766328785768795,0.01953125,-0.3515625,-0.37109375,0,1,0.008214369755220274,4.582408057354202e-12
starcoder2-3b,logit,27,0.931,sink,rename_only,atomic,11,command_exec_assign_chain_02,command_exec,assign_chain,unsafe_minus_safe,-0.007736303991377369,-5.333700642262684e-05,0.7094090647202913,0.7171453687116687,0.01953125,-0.125,-0.14453125,0,1,5.113106621865149e-05,8.534836998717582e-13
starcoder2-3b,logit,27,0.931,e6,rename_opaque,cumulative,22,command_exec_assign_chain_02,command_exec,assign_chain,unsafe_minus_safe,-0.050891854684683935,-0.005489004006023923,0.8769147904043351,0.927806645089019,-0.02441418170928955,0.3916015028953552,0.4160156846046448,1,0,0.027109293499149922,4.1849693370724657e-14
starcoder2-3b,logit,27,0.931,sink,rename_opaque,cumulative,22,command_exec_assign_chain_02,command_exec,assign_chain,unsafe_minus_safe,-0.020902725504156727,-0.002261753108812936,0.9042212014582738,0.9251239269624305,-0.03515625,0.08984375,0.125,1,0,0.010447463496946419,-4.943265780919587e-13
starcoder2-3b,logit,27,0.931,e6,rename_opaque_encode,cumulative,23,command_exec_assign_chain_02,command_exec,assign_chain,unsafe_minus_safe,-0.01429262239472795,-0.00029683202267249964,1.0001136436530595,1.0144062660477875,0.01464831829071045,0.3867186903953552,0.3720703721046448,1,0,0.01855981416128938,1.5640507222044143e-13
starcoder2-3b,logit,27,0.931,sink,rename_opaque_encode,cumulative,23,command_exec_assign_chain_02,command_exec,assign_chain,unsafe_minus_safe,0.004556084034514463,0.0007845250663871539,1.014046798351262,1.0094907143167475,0.037109375,0.19140625,0.154296875,1,0,0.01881266731210074,2.497970386459821e-13
starcoder2-3b,logit,27,0.931,e6,rename_opaque_encode_flatten,cumulative,24,command_exec_assign_chain_02,command_exec,assign_chain,unsafe_minus_safe,-0.0139811543894659,-0.001171221231597852,0.8748328789142876,0.8888140333037535,-0.0126953125,0.1650390625,0.177734375,1,0,-0.020906883859977965,-4.993100399939745e-14
starcoder2-3b,logit,27,0.931,sink,rename_opaque_encode_flatten,cumulative,24,command_exec_assign_chain_02,command_exec,assign_chain,unsafe_minus_safe,-0.008106118204064039,-0.0005337482261194015,0.938252879366007,0.946358997570071,-0.017578125,0.255859375,0.2734375,1,0,-0.031285796275961286,-1.6983339668700115e-15
starcoder2-3b,logit,27,0.931,e6,clean_heldout,clean,-1,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,0.02946021434350321,0.01347838224160991,0.5904562564990679,0.5609960421555646,0.058593690395355225,-0.3291015625,-0.3876952528953552,0,1,0.023297368632458015,4.124926014253169e-13
starcoder2-3b,logit,27,0.931,sink,clean_heldout,clean,-1,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,0.04542227937530363,0.0009853532200704285,1.1416032146737924,1.0961809352984888,0.0703125,0.5234375,0.453125,1,0,0.0003932859743922823,1.202613554098268e-14
starcoder2-3b,logit,27,0.931,e6,encode_only,atomic,13,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,0.12416445513158259,0.02664051068891038,0.8009202847737997,0.6767558296422171,0.18359375,0.060546875,-0.123046875,1,1,0.04068660486551812,2.992447169346658e-12
starcoder2-3b,logit,27,0.931,sink,encode_only,atomic,13,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,0.09373979607118077,0.0020167051524839774,1.2041798535007757,1.110440057429595,0.150390625,0.556640625,0.40625,1,0,0.01382613640003344,6.052276726736974e-14
starcoder2-3b,logit,27,0.931,e6,flatten_only,atomic,14,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,0.0443909672554641,0.01097758563424256,0.7328659662472301,0.688474998991766,0.0927734375,0.154296875,0.0615234375,1,0,0.010024410510577453,1.1716530362517848e-12
starcoder2-3b,logit,27,0.931,sink,flatten_only,atomic,14,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,0.02497961314879582,0.000465747298948993,1.169905942888792,1.144926329739996,0.0390625,0.541015625,0.501953125,1,0,0.011259119541043305,1.4188285801214101e-14
starcoder2-3b,logit,27,0.931,e6,normalize,baseline,0,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,0.0654210688003749,0.05573275573302239,0.4850744368220763,0.4196533680217014,0.1083984375,-0.4892577528953552,-0.5976561903953552,0,1,0.039527287901308994,5.445930037340958e-12
starcoder2-3b,logit,27,0.931,sink,normalize,baseline,0,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,0.0629593300358442,0.0013303971723537256,1.1663395329283128,1.1033802028924686,0.0859375,0.4921875,0.40625,1,0,0.007680351369671379,2.943428856910512e-14
starcoder2-3b,logit,27,0.931,e6,opaque_only,atomic,12,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,0.023769452426670945,0.0007152258038541914,1.1140312120127334,1.0902617595860624,0.043945372104644775,0.5175781846046448,0.4736328125,1,0,0.0067179093374584165,6.166741658144354e-14
starcoder2-3b,logit,27,0.931,sink,opaque_only,atomic,12,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,0.04759240633719397,0.00041544890938893797,1.336360558279571,1.288768151942377,0.076171875,0.689453125,0.61328125,1,0,-0.0018038189806898752,1.7210903912962513e-14
starcoder2-3b,logit,27,0.931,e6,rename_cumulative,cumulative,21,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,-0.01469746859555876,-0.009254963427302143,0.514325685361043,0.5290231539566017,0.005859315395355225,-0.2568359375,-0.2626952528953552,0,1,-0.006968085904471288,9.69793628247993e-13
starcoder2-3b,logit,27,0.931,sink,rename_cumulative,cumulative,21,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,0.013264712250451893,0.00032937731949733706,0.9590947217212129,0.945830009470761,0.017578125,0.076171875,0.05859375,1,0,0.012004531367668714,-1.6824626263749674e-13
starcoder2-3b,logit,27,0.931,e6,rename_only,atomic,11,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,-0.010955308874182279,-0.011780606288745554,0.3731085459221113,0.38406385479629357,-0.033203184604644775,-0.46484375,-0.4316405653953552,0,1,0.017893265993491614,1.3793284064227176e-13
starcoder2-3b,logit,27,0.931,sink,rename_only,atomic,11,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,0.0014395373076396822,0.0006645631392243612,0.881736610159618,0.8802970728519783,-0.0078125,-0.12109375,-0.11328125,0,1,0.0046660119519266186,1.7395512738904393e-13
starcoder2-3b,logit,27,0.931,e6,rename_opaque,cumulative,22,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,0.004778301254304118,0.0013153975921637029,0.730900033043886,0.7261217317895818,0.013671875,0.171875,0.158203125,1,0,0.01593593527906012,2.1556689080880553e-13
starcoder2-3b,logit,27,0.931,sink,rename_opaque,cumulative,22,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,0.004940287854309666,0.001111912154094341,0.8961794020122555,0.8912391141579459,-0.001953125,-0.111328125,-0.109375,0,1,-0.00013353456202558345,8.373880379223941e-13
starcoder2-3b,logit,27,0.931,e6,rename_opaque_encode,cumulative,23,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,0.007893401012124102,0.0007771832392063915,0.8543357816317769,0.8464423806196528,0.011718809604644775,0.21679693460464478,0.205078125,1,0,0.009449051043848966,3.4822948229621174e-15
starcoder2-3b,logit,27,0.931,sink,rename_opaque_encode,cumulative,23,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,-0.006203655500856442,-0.0002185427945977647,1.1033601031728457,1.1095637586737022,-0.009765625,0.224609375,0.234375,1,0,0.00140035438581676,2.1965964150400056e-16
starcoder2-3b,logit,27,0.931,e6,rename_opaque_encode_flatten,cumulative,24,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,0.014653004687143145,0.0031275647903049597,0.7291306843602969,0.7144776796731538,0.033203125,0.16015625,0.126953125,1,0,0.006825338763264299,-2.4153682593801916e-14
starcoder2-3b,logit,27,0.931,sink,rename_opaque_encode_flatten,cumulative,24,command_exec_assign_chain_03,command_exec,assign_chain,unsafe_minus_safe,-0.010728213247742424,-0.0005046229504216404,0.9583625474742252,0.9690907607219676,-0.00390625,0.197265625,0.201171875,1,0,-0.0016223152796053242,-3.3653886872528687e-15
starcoder2-3b,logit,27,0.931,e6,clean_heldout,clean,-1,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,0.004850816640799671,0.0034188911423538304,0.5675776046419267,0.5627267880011271,-0.001953125,-0.205078125,-0.203125,0,1,-0.0189951478002236,2.4730349793775853e-13
starcoder2-3b,logit,27,0.931,sink,clean_heldout,clean,-1,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,0.03265775354123246,0.0017921085841788864,0.9799173773871335,0.947259623845901,0.03515625,0.51171875,0.4765625,1,0,-0.02054932179178587,1.2624352327755802e-14
starcoder2-3b,logit,27,0.931,e6,encode_only,atomic,13,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,-0.006403700671286039,-0.0013115337994230591,0.5311496576278794,0.5375533582991654,0.005859375,-0.251953125,-0.2578125,0,1,-0.010238433485305176,7.900065978531826e-13
starcoder2-3b,logit,27,0.931,sink,encode_only,atomic,13,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,0.02166249561892286,0.0013880313671870148,0.9771210620965176,0.9554585664775948,0.029296875,0.5078125,0.478515625,1,0,-0.024603967587887243,1.732578853591354e-14
starcoder2-3b,logit,27,0.931,e6,flatten_only,atomic,14,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,-0.0028968139026925854,-0.002131720517340452,0.5789903235230511,0.5818871374257437,-0.0322265625,0.06201171875,0.09423828125,1,0,-0.006642997751312385,-6.381597819459395e-13
starcoder2-3b,logit,27,0.931,sink,flatten_only,atomic,14,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,-0.02677092126441316,-0.001769169974778051,0.9359061300351943,0.9626770512996075,-0.0625,0.419921875,0.482421875,1,0,-0.006068282311594647,-5.054254440690708e-14
starcoder2-3b,logit,27,0.931,e6,normalize,baseline,0,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,-0.0026904125068227813,0.0013197108427990267,0.4219420868523578,0.42463249935918057,0.011718809604644775,-0.4277343153953552,-0.439453125,0,1,-0.012959122901532227,2.574827242422272e-12
starcoder2-3b,logit,27,0.931,sink,normalize,baseline,0,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,0.02674926889265361,0.0018670918397254432,0.9601023467866696,0.933353077894016,0.03515625,0.421875,0.38671875,1,0,-0.027620605618810246,4.1377139451517944e-14
starcoder2-3b,logit,27,0.931,e6,opaque_only,atomic,12,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,0.011722407698841586,0.006813552185406357,0.5894511152415625,0.5777287075427209,0.037109375,-0.1650390625,-0.2021484375,0,1,0.007073262672330993,3.3022325536364374e-12
starcoder2-3b,logit,27,0.931,sink,opaque_only,atomic,12,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,0.04294159195738079,0.002896211132164206,0.9678215346574968,0.924879942700116,0.06640625,0.34375,0.27734375,1,0,-0.02673122483108259,7.923403004689974e-14
starcoder2-3b,logit,27,0.931,e6,rename_cumulative,cumulative,21,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,-0.006867999448835427,-0.004476777503099605,0.4229863803611522,0.42985437980998764,0.013671875,-0.19921875,-0.212890625,0,1,0.018024052971056803,1.3987867382507012e-12
starcoder2-3b,logit,27,0.931,sink,rename_cumulative,cumulative,21,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,0.019554898663825426,0.0064040218725121,0.7315554764057595,0.712000577741934,0.0625,-0.046875,-0.109375,0,1,0.023745517479323908,5.798163206917711e-13
starcoder2-3b,logit,27,0.931,e6,rename_only,atomic,11,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,-0.02207827096131254,-0.020267718219116215,0.41314396940259,0.43522224036390256,-0.019531309604644775,-0.23632818460464478,-0.216796875,0,1,-0.043642424056962725,8.426796931024919e-13
starcoder2-3b,logit,27,0.931,sink,rename_only,atomic,11,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,0.008160828396282405,0.0034646807066858187,0.6466438081463073,0.6384829797500249,0.017578125,-0.181640625,-0.19921875,0,1,-0.01631983378326081,2.0556316868408869e-13
starcoder2-3b,logit,27,0.931,e6,rename_opaque,cumulative,22,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,0.004157024491490802,0.00018504310898237453,0.9955078954636818,0.991350870972191,0.0048828125,0.5888672471046448,0.5839844346046448,1,0,-0.021421900936518634,-2.0074275153165232e-13
starcoder2-3b,logit,27,0.931,sink,rename_opaque,cumulative,22,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,0.02051535789901404,0.0015619864987735932,0.9806461893939948,0.9601308314949808,0.0234375,0.162109375,0.138671875,1,0,0.007878198477001108,8.665242818599238e-14
starcoder2-3b,logit,27,0.931,e6,rename_opaque_encode,cumulative,23,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,0.0166242176208522,0.0022301875628706336,0.8344748329491445,0.8178506153282923,0.033203125,0.279296875,0.24609375,1,0,0.0005227736792619009,7.207080973188913e-14
starcoder2-3b,logit,27,0.931,sink,rename_opaque_encode,cumulative,23,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,0.014828054594675955,0.0010950485490006656,0.9876952618609733,0.9728672072662974,0.03515625,0.181640625,0.146484375,1,0,-0.0014475438008141883,5.52498176687526e-14
starcoder2-3b,logit,27,0.931,e6,rename_opaque_encode_flatten,cumulative,24,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,0.0032319172142978303,0.0006956158841558979,0.5893623400077983,0.5861304227935005,0.001953125,0.05859375,0.056640625,1,0,0.013709788393715283,-1.517786535548914e-13
starcoder2-3b,logit,27,0.931,sink,rename_opaque_encode_flatten,cumulative,24,command_exec_assign_chain_06,command_exec,assign_chain,unsafe_minus_safe,-0.009991456489809813,-0.0005287980363608558,0.9259608620563098,0.9359523185461196,0.009765625,0.267578125,0.2578125,1,0,0.013125035602402968,9.395051823650836e-15
starcoder2-3b,logit,27,0.931,e6,clean_heldout,clean,-1,command_exec_assign_chain_08,command_exec,assign_chain,unsafe_minus_safe,0.015895005571917586,0.007972854513346617,0.5436954068458082,0.5278004012738906,0.03320300579071045,-0.22265630960464478,-0.2558593153953552,0,1,0.025437273285338013,1.4615338801112822e-13
starcoder2-3b,logit,27,0.931,sink,clean_heldout,clean,-1,command_exec_assign_chain_08,command_exec,assign_chain,unsafe_minus_safe,0.015148742512405278,0.0007394406598051351,0.9868614903300088,0.9717127478176035,0.02734375,0.484375,0.45703125,1,0,0.008074358151018812,1.3341988871757443e-14
starcoder2-3b,logit,27,0.931,e6,encode_only,atomic,13,command_exec_assign_chain_08,command_exec,assign_chain,unsafe_minus_safe,0.0645087816315284,0.050958596208450335,0.5014404827179062,0.4369317010863778,0.0625,-0.0703125,-0.1328125,0,1,-0.03326795398042315,3.81270544400879e-13
starcoder2-3b,logit,27,0.931,sink,encode_only,atomic,13,command_exec_assign_chain_08,command_exec,assign_chain,unsafe_minus_safe,0.05670472554544137,0.018313008177459844,0.7120335328447487,0.6553288072993073,0.078125,-0.001953125,-0.080078125,0,1,-0.02631769944372231,4.679380977176044e-13
starcoder2-3b,logit,27,0.931,e6,flatten_only,atomic,14,command_exec_assign_chain_08,command_exec,assign_chain,unsafe_minus_safe,0.02983377920456931,0.004819863463330076,0.7270312009512772,0.6971974217467078,-0.0009765625,0.1845703125,0.185546875,1,0,0.005830916293319333,-7.921445804220057e-14
starcoder2-3b,logit,27,0.931,sink,flatten_only,atomic,14,command_exec_assign_chain_08,command_exec,assign_chain,unsafe_minus_safe,0.053777755613597655,0.002119131943481678,1.0285277797709425,0.9747500241573448,0.064453125,0.494140625,0.4296875,1,0,0.007035376177911251,1.4869707385303092e-14
starcoder2-3b,logit,27,0.931,e6,normalize,baseline,0,command_exec_assign_chain_08,command_exec,assign_chain,unsafe_minus_safe,0.033892919027728396,0.028846321394452312,0.45601663410360693,0.42212371507587854,0.0498046875,-0.380859375,-0.4306640625,0,1,0.03890769770053082,1.1487326679777536e-12
starcoder2-3b,logit,27,0.931,sink,normalize,baseline,0,command_exec_assign_chain_08,command_exec,assign_chain,unsafe_minus_safe,0.022756489541946756,0.0012485256272828371,0.9788895009315111,0.9561330113895643,0.05078125,0.40234375,0.3515625,1,0,0.008931698171239011,3.9340572352456954e-14
starcoder2-3b,logit,27,0.931,e6,opaque_only,atomic,12,command_exec_assign_chain_08,command_exec,assign_chain,unsafe_minus_safe,0.09001038246629456,0.033646086869762115,0.684861018072648,0.5948506356063534,0.0595703125,0.0322265625,-0.02734375,1,1,-0.0056012614620278844,3.95228124169103e-12
