base_id,split,arm,binding,site,variant,layer,rank,own_answer,installed_answer,clean_logit_diff,patched_logit_diff,delta_ld,clean_logit_diff_unbatched,clean_path_shift,flipped,says_installed,says_own,says_other,edit_fraction,edit_norm,state_norm,effective_rank,degenerate,gates_required,gate_override,gate_override_reason
base_0292,calib,ba,source,use,whole_state,12,3072,6,4,-1.0625,0.25,1.3125,-1.0625,0.0,1,1,0,0,0.8000219255768789,25.129018606090348,31.410412393348274,3072,False,"H0,H1,H2,H3",False,
base_0292,calib,ba,target,use,das_binding,12,1,4,6,-0.6249999403953552,7.484375,8.109374940395355,-0.59375,-0.031249940395355225,1,1,0,0,0.48318714358207665,15.162363600189048,31.379898661590715,1,False,"H0,H1,H2,H3",False,
base_0292,calib,ba,target,use,whole_state,12,3072,4,6,-0.5937500596046448,0.46875,1.0625000596046448,-0.59375,-5.960464477539063e-08,1,1,0,0,0.8007998648143659,25.129018606090348,31.379898661590715,3072,False,"H0,H1,H2,H3",False,
base_0293,calib,ab,source,use,das_binding,12,1,5,4,-2.375,6.203125,8.578125,-2.375,0.0,1,1,0,0,0.45005350723594745,14.211216835467482,31.576727226829572,1,False,"H0,H1,H2,H3",False,
base_0293,calib,ab,source,use,whole_state,12,3072,5,4,-2.375,-0.34375,2.03125,-2.375,0.0,0,0,1,0,0.73165203633413,23.103176776277223,31.576727226829572,3072,False,"H0,H1,H2,H3",False,
base_0293,calib,ab,target,use,das_binding,12,1,4,5,-1.46875,6.640625,8.109375,-1.5,0.03125,1,1,0,0,0.4421560225048602,14.211216835467482,32.14072886525315,1,False,"H0,H1,H2,H3",False,
base_0293,calib,ab,target,use,whole_state,12,3072,4,5,-1.46875,-0.078125,1.390625,-1.5,0.03125,0,0,1,0,0.7188130945360642,23.103176776277223,32.14072886525315,3072,False,"H0,H1,H2,H3",False,
base_0293,calib,ba,source,use,das_binding,12,1,4,5,-1.5,7.203125,8.703125,-1.53125,0.03125,1,1,0,0,0.46437382454855236,14.676429193704509,31.604772745260586,1,False,"H0,H1,H2,H3",False,
base_0293,calib,ba,source,use,whole_state,12,3072,4,5,-1.53125,0.75,2.28125,-1.53125,0.0,1,1,0,0,0.745647394853671,23.566016462445862,31.604772745260586,3072,False,"H0,H1,H2,H3",False,
base_0293,calib,ba,target,use,das_binding,12,1,5,4,-1.9062501192092896,5.65625,7.5625001192092896,-1.875,-0.03125011920928955,1,1,0,0,0.457864807803952,14.676429193704509,32.05406692883163,1,False,"H0,H1,H2,H3",False,
base_0293,calib,ba,target,use,whole_state,12,3072,5,4,-1.875,-0.21875,1.65625,-1.875,0.0,0,0,1,0,0.7351958338007015,23.566016462445862,32.05406692883163,3072,False,"H0,H1,H2,H3",False,
base_0294,calib,ab,source,use,das_binding,12,1,7,5,-2.3125,7.484375,9.796875,-2.3125,0.0,1,1,0,0,0.47797423163259656,15.131384836471224,31.65732341843531,1,False,"H0,H1,H2,H3",False,
base_0294,calib,ab,source,use,whole_state,12,3072,7,5,-2.3125,-0.3125,2.0,-2.3125,0.0,0,0,1,0,0.7865193122461226,24.89909624262081,31.65732341843531,3072,False,"H0,H1,H2,H3",False,
base_0294,calib,ab,target,use,das_binding,12,1,5,7,-0.7187499403953552,5.984375,6.703124940395355,-0.71875,5.960464477539063e-08,1,1,0,0,0.46279570304684214,15.131384836471224,32.6956035608215,1,False,"H0,H1,H2,H3",False,
base_0294,calib,ab,target,use,whole_state,12,3072,5,7,-0.75,0.84375,1.59375,-0.71875,-0.03125,1,1,0,0,0.7615426397100344,24.89909624262081,32.6956035608215,3072,False,"H0,H1,H2,H3",False,
base_0294,calib,ba,source,use,das_binding,12,1,5,7,-2.21875,7.25,9.46875,-2.21875,0.0,1,1,0,0,0.4843804726227852,15.266777002420875,31.518151257740705,1,False,"H0,H1,H2,H3",False,
base_0294,calib,ba,source,use,whole_state,12,3072,5,7,-2.21875,-0.3125,1.90625,-2.21875,0.0,0,0,1,0,0.792472539867927,24.977269379163275,31.518151257740705,3072,False,"H0,H1,H2,H3",False,
base_0294,calib,ba,target,use,das_binding,12,1,7,5,-1.53125,6.0625,7.59375,-1.53125,0.0,1,1,0,0,0.46716114505121076,15.266777002420875,32.6798946448068,1,False,"H0,H1,H2,H3",False,
base_0294,calib,ba,target,use,whole_state,12,3072,7,5,-1.5,0.40625,1.90625,-1.53125,0.03125,1,1,0,0,0.76430079260162,24.977269379163275,32.6798946448068,3072,False,"H0,H1,H2,H3",False,
base_0305,calib,ab,source,use,das_binding,12,1,2,4,-1.71875,6.3125,8.03125,-1.6875,-0.03125,1,1,0,0,0.4804348516808461,14.57097627595109,30.328724539806327,1,False,"H0,H1,H2,H3",False,
base_0305,calib,ab,source,use,whole_state,12,3072,2,4,-1.71875,0.21875,1.9375,-1.6875,-0.03125,1,1,0,0,0.8348411852015113,25.319668340462073,30.328724539806327,3072,False,"H0,H1,H2,H3",False,
base_0305,calib,ab,target,use,das_binding,12,1,4,2,-0.90625,6.71875,7.625,-0.90625,0.0,1,1,0,0,0.457464893966125,14.57097627595109,31.851572586529585,1,False,"H0,H1,H2,H3",False,
base_0305,calib,ab,target,use,whole_state,12,3072,4,2,-0.90625,0.03125,0.9375,-0.90625,0.0,1,1,0,0,0.7949267896169769,25.319668340462073,31.851572586529585,3072,False,"H0,H1,H2,H3",False,
base_0305,calib,ba,source,use,das_binding,12,1,4,2,-1.28125,6.21875,7.5,-1.28125,0.0,1,1,0,0,0.47689730875315106,14.506012890593674,30.417476937581537,1,False,"H0,H1,H2,H3",False,
base_0305,calib,ba,source,use,whole_state,12,3072,4,2,-1.28125,0.40625,1.6875,-1.28125,0.0,1,1,0,0,0.8344277213051452,25.38118596887797,30.417476937581537,3072,False,"H0,H1,H2,H3",False,
base_0305,calib,ba,target,use,das_binding,12,1,2,4,-1.375,6.28125,7.65625,-1.34375,-0.03125,1,1,0,0,0.45446565139886735,14.506012890593674,31.918832250453825,1,False,"H0,H1,H2,H3",False,
