model,split,correct_only,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,statistic,role,token_identical,n_pairs,n_bases,mean_delta,median_delta,sd_delta,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,degenerate,sign_test_p,permutation_p,permutation_effect_size,mean_frac_from,mean_frac_to,same_target_token,median_abs_rho_minus_one
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_a,delta_frac_use_site,use_site,1,280,280,-0.007079883140149041,-0.007410472991539128,0.007685569878944515,-0.9211916945215968,-0.008005830025677204,-0.006191793370131209,0.1357142857142857,280,0,1.6478155068453392e-37,0.0,-10.87985335847311,0.028359657916886973,0.021279774776737932,1,6.899055360332085e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_b,binding_shift,binding_shift,0,280,280,-0.007992938611772304,-0.008440987866118046,0.018102000521679,-0.44155001554662104,-0.01008541005401524,-0.0058259176802806425,0.325,280,0,4.749867175635602e-09,0.0,-6.758313040478885,,,1,6.926508866467174e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_b,binding_shift_identical,binding_shift_identical,1,280,280,-0.013347660657746977,-0.012897275016566234,0.018419749097691823,-0.7246385706426138,-0.015485954264625446,-0.011071370111578913,0.2392857142857143,280,0,6.8090053392724e-19,0.0,-10.049535227298716,,,1,6.926508866467174e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_b,delta_frac_both_defs,both_defs,0,280,280,-0.0034714435798805375,-0.0037405005003139716,0.015136495142735455,-0.2293426283393357,-0.005207402790746517,-0.001679135547338867,0.38571428571428573,280,0,0.0001568224685454027,0.002,-3.6608094492940393,0.1272212969374446,0.12374985335756407,1,6.926508866467174e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_b,delta_frac_inner_def,inner_def,0,280,280,-0.005732191095826421,-0.0056271075068400275,0.01553991907275654,-0.3688687868314374,-0.007522001315452769,-0.0038881171852622877,0.3678571428571429,280,0,1.1514016510526507e-05,0.0,-5.754489563575786,0.08630662244281144,0.08057443134698501,1,6.926508866467174e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_b,delta_frac_inner_def_identical,inner_def_identical,1,280,280,-0.011086913141801094,-0.01105393052036098,0.01597113709881389,-0.6941843322241891,-0.012947339134717092,-0.009199563228977293,0.22857142857142856,280,0,1.919554569238701e-20,0.0,-9.733775497752045,0.07504128168636881,0.06395436854456771,1,6.926508866467174e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_b,delta_frac_inner_def_name,inner_def_name,0,280,280,0.005354722045974671,0.0053131240394305185,0.004997659127511414,1.0714460329032198,0.004800482814024763,0.005931095189612866,0.8571428571428571,280,0,6.230730629895182e-36,0.0,12.17634583986308,0.01126534075644262,0.01662006280241729,1,6.926508866467174e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_b,delta_frac_inner_def_value,inner_def_value,1,280,280,-0.011086913141801094,-0.01105393052036098,0.01597113709881389,-0.6941843322241891,-0.012947339134717092,-0.009199563228977293,0.22857142857142856,280,0,1.919554569238701e-20,0.0,-9.733775497752045,0.07504128168636881,0.06395436854456771,1,6.926508866467174e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_b,delta_frac_other,other,1,280,280,-0.0007032048515215564,1.6863285084302293e-05,0.013496425997856745,-0.05210304206707958,-0.002231472257637176,0.000920719260526821,0.5,280,0,1.0,0.384,-0.8943464501437647,0.10747742930536415,0.10677422445384259,1,6.926508866467174e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_b,delta_frac_outer_def,outer_def,1,280,280,0.0022607475159458837,0.002163307574965353,0.0060752670113039375,0.37212315306297267,0.0015545871491322812,0.002973886270793237,0.6571428571428571,280,0,1.597047080404402e-07,0.0,5.8122871366906566,0.040914674494633194,0.04317542201057908,1,6.926508866467174e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_b,delta_frac_outer_def_name,outer_def_name,1,280,280,0.0007048357693477291,0.0007479930672899451,0.005039234220725294,0.1398696187704255,0.000125007581905943,0.001307295020999582,0.5607142857142857,280,0,0.048401127548287404,0.022,2.289884650955453,0.02322885221369639,0.023933687983044117,1,6.926508866467174e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,fixed_b,delta_frac_outer_def_value,outer_def_value,1,280,280,0.0015559117465981547,0.0011436193330895458,0.003842701871332179,0.4049004577237096,0.0010988607138635276,0.0020153522504279815,0.6321428571428571,280,0,1.1514016510526507e-05,0.0,6.609835760346723,0.017685822280936802,0.019241734027534957,1,6.926508866467174e-08
