example_id,layer,lens,stratum,positive_name,negative_name,distance_gap,margin,correct
synthetic_control_545178,-1,random,indent_matched,b,t,-42,2.7525343894958496,True
synthetic_control_545178,-1,jlens,indent_matched,b,m,1,-0.0036901235580444336,False
synthetic_control_545178,-1,logit,indent_matched,b,m,1,0.26304128766059875,True
synthetic_control_545178,-1,random,indent_matched,b,m,1,0.468130886554718,True
synthetic_control_545178,-1,jlens,indent_matched,b,v,-28,0.05052590370178223,True
synthetic_control_545178,-1,logit,indent_matched,b,v,-28,0.335270494222641,True
synthetic_control_545178,-1,random,indent_matched,b,v,-28,-0.08999216556549072,False
synthetic_control_545178,-1,jlens,indent_matched,b,n,-35,0.061833858489990234,True
synthetic_control_545178,-1,logit,indent_matched,b,n,-35,0.031411170959472656,True
synthetic_control_545178,-1,random,indent_matched,b,n,-35,0.7308035492897034,True
synthetic_control_545178,-1,jlens,indent_matched,z,t,-35,0.02625107765197754,True
synthetic_control_545178,-1,logit,indent_matched,z,t,-35,0.1830689013004303,True
synthetic_control_545178,-1,random,indent_matched,z,t,-35,3.1433205604553223,True
synthetic_control_545178,-1,jlens,indent_matched,z,m,8,-0.12680816650390625,False
synthetic_control_545178,-1,logit,indent_matched,z,m,8,0.2500210404396057,True
synthetic_control_545178,-1,random,indent_matched,z,m,8,0.8589170575141907,True
synthetic_control_545178,-1,jlens,indent_matched,z,i,1,-0.10078680515289307,False
synthetic_control_545178,-1,logit,indent_matched,z,i,1,-0.2349695861339569,False
synthetic_control_545178,-1,random,indent_matched,z,i,1,1.750874400138855,True
synthetic_control_545178,-1,jlens,indent_matched,z,n,-28,-0.06128418445587158,False
synthetic_control_545178,-1,logit,indent_matched,z,n,-28,0.018390923738479614,True
synthetic_control_545178,-1,random,indent_matched,z,n,-28,1.1215896606445312,True
synthetic_control_545178,-1,jlens,indent_matched,o,t,-28,0.20039772987365723,True
synthetic_control_545178,-1,logit,indent_matched,o,t,-28,-0.17166662216186523,False
synthetic_control_545178,-1,random,indent_matched,o,t,-28,0.6278164982795715,True
synthetic_control_545178,-1,jlens,indent_matched,o,v,-14,0.1015545129776001,True
synthetic_control_545178,-1,logit,indent_matched,o,v,-14,-0.03248527646064758,False
synthetic_control_545178,-1,random,indent_matched,o,v,-14,-2.214709997177124,False
synthetic_control_545178,-1,jlens,indent_matched,o,m,15,0.04733848571777344,True
synthetic_control_545178,-1,logit,indent_matched,o,m,15,-0.10471448302268982,False
synthetic_control_545178,-1,random,indent_matched,o,m,15,-1.65658700466156,False
synthetic_control_545178,-1,jlens,indent_matched,o,n,-21,0.1128624677658081,True
synthetic_control_545178,-1,logit,indent_matched,o,n,-21,-0.3363445997238159,False
synthetic_control_545178,-1,random,indent_matched,o,n,-21,-1.3939143419265747,False
synthetic_control_677536,-1,jlens,indent_matched,k,o,-30,-0.09488427639007568,False
synthetic_control_677536,-1,logit,indent_matched,k,o,-30,-0.26879316568374634,False
synthetic_control_677536,-1,random,indent_matched,k,o,-30,1.2340121269226074,True
synthetic_control_677536,-1,jlens,indent_matched,k,p,-15,0.08355367183685303,True
synthetic_control_677536,-1,logit,indent_matched,k,p,-15,-0.059211671352386475,False
synthetic_control_677536,-1,random,indent_matched,k,p,-15,-0.6951757669448853,False
synthetic_control_677536,-1,jlens,indent_matched,p,k,1,-0.08355367183685303,False
synthetic_control_677536,-1,logit,indent_matched,p,k,1,0.059211671352386475,True
synthetic_control_677536,-1,random,indent_matched,p,k,1,0.6951757669448853,True
synthetic_control_677536,-1,jlens,indent_matched,p,o,-15,-0.1784379482269287,False
synthetic_control_677536,-1,logit,indent_matched,p,o,-15,-0.20958149433135986,False
synthetic_control_677536,-1,random,indent_matched,p,o,-15,1.9291880130767822,True
synthetic_control_677536,-1,jlens,indent_matched,o,p,1,0.1784379482269287,True
synthetic_control_677536,-1,logit,indent_matched,o,p,1,0.20958149433135986,True
synthetic_control_677536,-1,random,indent_matched,o,p,1,-1.9291880130767822,False
synthetic_control_677536,-1,jlens,indent_matched,o,k,-14,0.09488427639007568,True
synthetic_control_677536,-1,logit,indent_matched,o,k,-14,0.26879316568374634,True
synthetic_control_677536,-1,random,indent_matched,o,k,-14,-1.2340121269226074,False
synthetic_control_853721,-1,jlens,indent_matched,q,z,-15,0.11556637287139893,True
synthetic_control_853721,-1,logit,indent_matched,q,z,-15,-0.2601480782032013,False
synthetic_control_853721,-1,random,indent_matched,q,z,-15,-0.634680449962616,False
synthetic_control_853721,-1,jlens,indent_matched,q,y,-30,0.11543118953704834,True
synthetic_control_853721,-1,logit,indent_matched,q,y,-30,0.016174733638763428,True
synthetic_control_853721,-1,random,indent_matched,q,y,-30,0.5549314618110657,True
synthetic_control_853721,-1,jlens,indent_matched,z,q,1,-0.11556637287139893,False
synthetic_control_853721,-1,logit,indent_matched,z,q,1,0.2601480782032013,True
synthetic_control_853721,-1,random,indent_matched,z,q,1,0.634680449962616,True
synthetic_control_853721,-1,jlens,indent_matched,z,y,-15,-0.00013518333435058594,False
synthetic_control_853721,-1,logit,indent_matched,z,y,-15,0.2763228118419647,True
synthetic_control_853721,-1,random,indent_matched,z,y,-15,1.1896119117736816,True
synthetic_control_853721,-1,jlens,indent_matched,y,q,-14,-0.11543118953704834,False
synthetic_control_853721,-1,logit,indent_matched,y,q,-14,-0.016174733638763428,False
synthetic_control_853721,-1,random,indent_matched,y,q,-14,-0.5549314618110657,False
synthetic_control_853721,-1,jlens,indent_matched,y,z,1,0.00013518333435058594,True
synthetic_control_853721,-1,logit,indent_matched,y,z,1,-0.2763228118419647,False
synthetic_control_853721,-1,random,indent_matched,y,z,1,-1.1896119117736816,False
synthetic_control_163430,-1,jlens,indent_matched,y,v,-30,-0.072456955909729,False
synthetic_control_163430,-1,logit,indent_matched,y,v,-30,0.04592743515968323,True
synthetic_control_163430,-1,random,indent_matched,y,v,-30,-0.8888179063796997,False
synthetic_control_163430,-1,jlens,indent_matched,y,w,-15,-0.05313456058502197,False
synthetic_control_163430,-1,logit,indent_matched,y,w,-15,0.0566675066947937,True
synthetic_control_163430,-1,random,indent_matched,y,w,-15,-0.09520280361175537,False
synthetic_control_163430,-1,jlens,indent_matched,w,v,-15,-0.01932239532470703,False
synthetic_control_163430,-1,logit,indent_matched,w,v,-15,-0.010740071535110474,False
synthetic_control_163430,-1,random,indent_matched,w,v,-15,-0.7936151027679443,False
synthetic_control_163430,-1,jlens,indent_matched,w,y,1,0.05313456058502197,True
synthetic_control_163430,-1,logit,indent_matched,w,y,1,-0.0566675066947937,False
synthetic_control_163430,-1,random,indent_matched,w,y,1,0.09520280361175537,True
synthetic_control_163430,-1,jlens,indent_matched,v,w,1,0.01932239532470703,True
synthetic_control_163430,-1,logit,indent_matched,v,w,1,0.010740071535110474,True
synthetic_control_163430,-1,random,indent_matched,v,w,1,0.7936151027679443,True
synthetic_control_163430,-1,jlens,indent_matched,v,y,-14,0.072456955909729,True
synthetic_control_163430,-1,logit,indent_matched,v,y,-14,-0.04592743515968323,False
synthetic_control_163430,-1,random,indent_matched,v,y,-14,0.8888179063796997,True
synthetic_binding_24711,-1,jlens,non_dependent,b,d,-5,0.057788729667663574,True
synthetic_binding_24711,-1,logit,non_dependent,b,d,-5,0.987126350402832,True
synthetic_binding_24711,-1,random,non_dependent,b,d,-5,0.08109760284423828,True
synthetic_binding_24711,-1,jlens,non_dependent,b,a,-23,0.022452354431152344,True
synthetic_binding_24711,-1,logit,non_dependent,b,a,-23,-0.16724669933319092,False
synthetic_binding_24711,-1,random,non_dependent,b,a,-23,1.2642377614974976,True
synthetic_binding_24711,-1,jlens,non_dependent,b,e,1,-0.028078913688659668,False
synthetic_binding_24711,-1,logit,non_dependent,b,e,1,-0.4234519600868225,False
synthetic_binding_24711,-1,random,non_dependent,b,e,1,1.5233862400054932,True
synthetic_binding_24711,-1,jlens,non_dependent,b,c,-11,0.1330636739730835,True
synthetic_binding_24711,-1,logit,non_dependent,b,c,-11,0.9921942949295044,True
synthetic_binding_24711,-1,random,non_dependent,b,c,-11,2.7249691486358643,True
synthetic_binding_746110,-1,jlens,non_dependent,b,c,-5,0.1330636739730835,True
synthetic_binding_746110,-1,logit,non_dependent,b,c,-5,0.9921942949295044,True
synthetic_binding_746110,-1,random,non_dependent,b,c,-5,2.7249691486358643,True
synthetic_binding_746110,-1,jlens,non_dependent,b,a,-17,0.022452354431152344,True
synthetic_binding_746110,-1,logit,non_dependent,b,a,-17,-0.16724669933319092,False
synthetic_binding_746110,-1,random,non_dependent,b,a,-17,1.2642377614974976,True
synthetic_binding_746110,-1,jlens,non_dependent,b,d,1,0.057788729667663574,True
synthetic_binding_746110,-1,logit,non_dependent,b,d,1,0.987126350402832,True
synthetic_binding_746110,-1,random,non_dependent,b,d,1,0.08109760284423828,True
synthetic_binding_746110,-1,jlens,non_dependent,c,d,8,-0.07527494430541992,False
synthetic_binding_746110,-1,logit,non_dependent,c,d,8,-0.005067944526672363,False
synthetic_binding_746110,-1,random,non_dependent,c,d,8,-2.643871545791626,False
synthetic_binding_746110,-1,jlens,non_dependent,c,b,-4,-0.1330636739730835,False
synthetic_binding_746110,-1,logit,non_dependent,c,b,-4,-0.9921942949295044,False
synthetic_binding_746110,-1,random,non_dependent,c,b,-4,-2.7249691486358643,False
synthetic_binding_746110,-1,jlens,non_dependent,c,a,-10,-0.11061131954193115,False
synthetic_binding_746110,-1,logit,non_dependent,c,a,-10,-1.1594409942626953,False
synthetic_binding_746110,-1,random,non_dependent,c,a,-10,-1.4607313871383667,False
synthetic_control_701279,-1,jlens,indent_matched,j,o,-15,-0.13318300247192383,False
synthetic_control_701279,-1,logit,indent_matched,j,o,-15,0.0016250014305114746,True
synthetic_control_701279,-1,random,indent_matched,j,o,-15,0.6495531797409058,True
synthetic_control_701279,-1,jlens,indent_matched,j,k,-30,-0.038298726081848145,False
synthetic_control_701279,-1,logit,indent_matched,j,k,-30,0.2704181671142578,True
synthetic_control_701279,-1,random,indent_matched,j,k,-30,-0.5844590663909912,False
synthetic_control_701279,-1,jlens,indent_matched,o,j,1,0.13318300247192383,True
synthetic_control_701279,-1,logit,indent_matched,o,j,1,-0.0016250014305114746,False
synthetic_control_701279,-1,random,indent_matched,o,j,1,-0.6495531797409058,False
synthetic_control_701279,-1,jlens,indent_matched,o,k,-15,0.09488427639007568,True
synthetic_control_701279,-1,logit,indent_matched,o,k,-15,0.26879316568374634,True
synthetic_control_701279,-1,random,indent_matched,o,k,-15,-1.2340121269226074,False
synthetic_control_701279,-1,jlens,indent_matched,k,j,-14,0.038298726081848145,True
synthetic_control_701279,-1,logit,indent_matched,k,j,-14,-0.2704181671142578,False
synthetic_control_701279,-1,random,indent_matched,k,j,-14,0.5844590663909912,True
synthetic_control_701279,-1,jlens,indent_matched,k,o,1,-0.09488427639007568,False
synthetic_control_701279,-1,logit,indent_matched,k,o,1,-0.26879316568374634,False
synthetic_control_701279,-1,random,indent_matched,k,o,1,1.2340121269226074,True
synthetic_control_267772,-1,jlens,indent_matched,j,o,-43,-0.13318300247192383,False
synthetic_control_267772,-1,logit,indent_matched,j,o,-43,0.0016250014305114746,True
synthetic_control_267772,-1,random,indent_matched,j,o,-43,0.6495531797409058,True
synthetic_control_267772,-1,jlens,indent_matched,j,s,-29,-0.03657710552215576,False
synthetic_control_267772,-1,logit,indent_matched,j,s,-29,0.018173038959503174,True
synthetic_control_267772,-1,random,indent_matched,j,s,-29,-0.16037073731422424,False
synthetic_control_267772,-1,jlens,indent_matched,j,c,-36,0.05090928077697754,True
synthetic_control_267772,-1,logit,indent_matched,j,c,-36,0.6260635256767273,True
synthetic_control_267772,-1,random,indent_matched,j,c,-36,1.2498043775558472,True
synthetic_control_267772,-1,jlens,indent_matched,a,o,-36,-0.07348096370697021,False
synthetic_control_267772,-1,logit,indent_matched,a,o,-36,0.5350024700164795,True
synthetic_control_267772,-1,random,indent_matched,a,o,-36,0.8604800701141357,True
synthetic_control_267772,-1,jlens,indent_matched,a,c,-29,0.11061131954193115,True
synthetic_control_267772,-1,logit,indent_matched,a,c,-29,1.1594409942626953,True
synthetic_control_267772,-1,random,indent_matched,a,c,-29,1.4607313871383667,True
synthetic_control_267772,-1,jlens,indent_matched,a,s,-22,0.02312493324279785,True
synthetic_control_267772,-1,logit,indent_matched,a,s,-22,0.5515505075454712,True
synthetic_control_267772,-1,random,indent_matched,a,s,-22,0.05055621266365051,True
synthetic_control_267772,-1,jlens,indent_matched,f,o,-29,-0.11171400547027588,False
synthetic_control_267772,-1,logit,indent_matched,f,o,-29,-0.1577642560005188,False
synthetic_control_267772,-1,random,indent_matched,f,o,-29,1.5030853748321533,True
synthetic_control_267772,-1,jlens,indent_matched,f,s,-15,-0.015108108520507812,False
synthetic_control_267772,-1,logit,indent_matched,f,s,-15,-0.1412162184715271,False
synthetic_control_267772,-1,random,indent_matched,f,s,-15,0.6931614875793457,True
synthetic_control_267772,-1,jlens,indent_matched,f,c,-22,0.07237827777862549,True
synthetic_control_267772,-1,logit,indent_matched,f,c,-22,0.466674268245697,True
synthetic_control_267772,-1,random,indent_matched,f,c,-22,2.1033365726470947,True
synthetic_control_267772,-1,jlens,indent_matched,s,j,-13,0.03657710552215576,True
synthetic_control_267772,-1,logit,indent_matched,s,j,-13,-0.018173038959503174,False
synthetic_control_267772,-1,random,indent_matched,s,j,-13,0.16037073731422424,True
synthetic_control_267772,-1,jlens,indent_matched,s,a,-6,-0.02312493324279785,False
synthetic_control_267772,-1,logit,indent_matched,s,a,-6,-0.5515505075454712,False
synthetic_control_267772,-1,random,indent_matched,s,a,-6,-0.05055621266365051,False
synthetic_control_267772,-1,jlens,indent_matched,s,f,1,0.015108108520507812,True
synthetic_control_267772,-1,logit,indent_matched,s,f,1,0.1412162184715271,True
synthetic_control_267772,-1,random,indent_matched,s,f,1,-0.6931614875793457,False
synthetic_control_267772,-1,jlens,indent_matched,c,f,8,-0.07237827777862549,False
synthetic_control_267772,-1,logit,indent_matched,c,f,8,-0.466674268245697,False
synthetic_control_267772,-1,random,indent_matched,c,f,8,-2.1033365726470947,False
synthetic_control_267772,-1,jlens,indent_matched,c,j,-6,-0.05090928077697754,False
synthetic_control_267772,-1,logit,indent_matched,c,j,-6,-0.6260635256767273,False
synthetic_control_267772,-1,random,indent_matched,c,j,-6,-1.2498043775558472,False
synthetic_control_267772,-1,jlens,indent_matched,c,a,1,-0.11061131954193115,False
synthetic_control_267772,-1,logit,indent_matched,c,a,1,-1.1594409942626953,False
synthetic_control_267772,-1,random,indent_matched,c,a,1,-1.4607313871383667,False
synthetic_control_267772,-1,jlens,indent_matched,o,j,1,0.13318300247192383,True
synthetic_control_267772,-1,logit,indent_matched,o,j,1,-0.0016250014305114746,False
synthetic_control_267772,-1,random,indent_matched,o,j,1,-0.6495531797409058,False
synthetic_control_267772,-1,jlens,indent_matched,o,f,15,0.11171400547027588,True
synthetic_control_267772,-1,logit,indent_matched,o,f,15,0.1577642560005188,True
synthetic_control_267772,-1,random,indent_matched,o,f,15,-1.5030853748321533,False
synthetic_control_267772,-1,jlens,indent_matched,o,a,8,0.07348096370697021,True
synthetic_control_267772,-1,logit,indent_matched,o,a,8,-0.5350024700164795,False
synthetic_control_267772,-1,random,indent_matched,o,a,8,-0.8604800701141357,False
synthetic_control_22625,-1,jlens,indent_matched,n,f,-29,-0.0011484622955322266,False
synthetic_control_22625,-1,logit,indent_matched,n,f,-29,0.4941088557243347,True
synthetic_control_22625,-1,random,indent_matched,n,f,-29,-0.10917103290557861,False
synthetic_control_22625,-1,jlens,indent_matched,n,x,-43,-0.07046473026275635,False
synthetic_control_22625,-1,logit,indent_matched,n,x,-43,-0.17541444301605225,False
synthetic_control_22625,-1,random,indent_matched,n,x,-43,-0.056614458560943604,False
synthetic_control_22625,-1,jlens,indent_matched,n,z,-36,0.06128418445587158,True
synthetic_control_22625,-1,logit,indent_matched,n,z,-36,-0.018390923738479614,False
synthetic_control_22625,-1,random,indent_matched,n,z,-36,-1.1215896606445312,False
synthetic_control_22625,-1,jlens,indent_matched,h,z,-29,0.01246786117553711,True
synthetic_control_22625,-1,logit,indent_matched,h,z,-29,-0.6181590557098389,False
synthetic_control_22625,-1,random,indent_matched,h,z,-29,-0.5984705686569214,False
synthetic_control_22625,-1,jlens,indent_matched,h,f,-22,-0.0499647855758667,False
