example_id,layer,lens,comparison,stratum,positive_name,negative_name,distance_gap,margin,correct
synthetic_control_626632,7,logit,control_dep,indent_matched,k,b,-22,0.19961333274841309,True
synthetic_control_626632,7,random,control_dep,indent_matched,k,b,-22,-1.2489707469940186,False
synthetic_control_626632,7,clens,control_dep,indent_matched,k,m,-29,-0.09232306480407715,False
synthetic_control_626632,7,logit,control_dep,indent_matched,k,m,-29,0.5127012729644775,True
synthetic_control_626632,7,random,control_dep,indent_matched,k,m,-29,-2.404346227645874,False
synthetic_control_626632,7,clens,control_dep,indent_matched,y,z,-58,0.17221498489379883,True
synthetic_control_626632,7,logit,control_dep,indent_matched,y,z,-58,1.6913152933120728,True
synthetic_control_626632,7,random,control_dep,indent_matched,y,z,-58,2.6126794815063477,True
synthetic_control_626632,7,clens,control_dep,indent_matched,y,m,-22,0.09088540077209473,True
synthetic_control_626632,7,logit,control_dep,indent_matched,y,m,-22,0.931191086769104,True
synthetic_control_626632,7,random,control_dep,indent_matched,y,m,-22,0.454303503036499,True
synthetic_control_626632,7,clens,control_dep,indent_matched,y,b,-15,0.12378525733947754,True
synthetic_control_626632,7,logit,control_dep,indent_matched,y,b,-15,0.6181031465530396,True
synthetic_control_626632,7,random,control_dep,indent_matched,y,b,-15,1.6096789836883545,True
synthetic_control_626632,7,clens,control_dep,indent_matched,y,f,-51,0.23497486114501953,True
synthetic_control_626632,7,logit,control_dep,indent_matched,y,f,-51,1.2130722999572754,True
synthetic_control_626632,7,random,control_dep,indent_matched,y,f,-51,3.638718605041504,True
synthetic_control_626632,7,clens,guard_var,present_in_program,o,w,0,0.009512901306152344,True
synthetic_control_626632,7,logit,guard_var,present_in_program,o,w,0,-0.8278308510780334,False
synthetic_control_626632,7,random,guard_var,present_in_program,o,w,0,-2.7263712882995605,False
synthetic_control_626632,7,clens,next_ident,present_in_program,q,k,0,0.07269620895385742,True
synthetic_control_626632,7,logit,next_ident,present_in_program,q,k,0,-0.23743903636932373,False
synthetic_control_626632,7,random,next_ident,present_in_program,q,k,0,0.9449979662895203,True
synthetic_control_626632,7,clens,control_dep,indent_matched,b,y,1,-0.1722172498703003,False
synthetic_control_626632,7,logit,control_dep,indent_matched,b,y,1,-0.933204174041748,False
synthetic_control_626632,7,random,control_dep,indent_matched,b,y,1,0.8813495635986328,True
synthetic_control_626632,7,clens,control_dep,indent_matched,b,k,-6,0.12080943584442139,True
synthetic_control_626632,7,logit,control_dep,indent_matched,b,k,-6,0.6425740718841553,True
synthetic_control_626632,7,random,control_dep,indent_matched,b,k,-6,-4.310275077819824,False
synthetic_control_626632,7,clens,control_dep,indent_matched,b,q,-13,-0.031360745429992676,False
synthetic_control_626632,7,logit,control_dep,indent_matched,b,q,-13,0.4410884380340576,True
synthetic_control_626632,7,random,control_dep,indent_matched,b,q,-13,-0.6471832990646362,False
synthetic_control_626632,7,clens,control_dep,indent_matched,b,d,-29,0.025273680686950684,True
synthetic_control_626632,7,logit,control_dep,indent_matched,b,d,-29,1.9195561408996582,True
synthetic_control_626632,7,random,control_dep,indent_matched,b,d,-29,-4.629631042480469,False
synthetic_control_626632,7,clens,control_dep,indent_matched,m,q,-6,-0.04920327663421631,False
synthetic_control_626632,7,logit,control_dep,indent_matched,m,q,-6,-1.2168846130371094,False
synthetic_control_626632,7,random,control_dep,indent_matched,m,q,-6,2.5942163467407227,True
synthetic_control_626632,7,clens,control_dep,indent_matched,m,z,-36,0.02437913417816162,True
synthetic_control_626632,7,logit,control_dep,indent_matched,m,z,-36,-1.6247949600219727,False
synthetic_control_626632,7,random,control_dep,indent_matched,m,z,-36,3.601400852203369,True
synthetic_control_626632,7,clens,control_dep,indent_matched,m,k,1,0.10296690464019775,True
synthetic_control_626632,7,logit,control_dep,indent_matched,m,k,1,-1.0153989791870117,False
synthetic_control_626632,7,random,control_dep,indent_matched,m,k,1,-1.0688755512237549,False
synthetic_control_626632,7,clens,control_dep,indent_matched,m,y,8,-0.19005978107452393,False
synthetic_control_626632,7,logit,control_dep,indent_matched,m,y,8,-2.591177225112915,False
synthetic_control_626632,7,random,control_dep,indent_matched,m,y,8,4.122749328613281,True
synthetic_control_626632,7,clens,control_dep,indent_matched,r,z,-29,-0.04619300365447998,False
synthetic_control_626632,7,logit,control_dep,indent_matched,r,z,-29,-0.4140397906303406,False
synthetic_control_626632,7,random,control_dep,indent_matched,r,z,-29,1.9035305976867676,True
synthetic_control_626632,7,clens,control_dep,indent_matched,r,q,1,-0.11977541446685791,False
synthetic_control_626632,7,logit,control_dep,indent_matched,r,q,1,-0.006129562854766846,False
synthetic_control_626632,7,random,control_dep,indent_matched,r,q,1,0.8963462710380554,True
synthetic_control_626632,7,clens,control_dep,indent_matched,r,f,-22,0.034892916679382324,True
synthetic_control_626632,7,logit,control_dep,indent_matched,r,f,-22,-0.08623242378234863,False
synthetic_control_626632,7,random,control_dep,indent_matched,r,f,-22,1.530522108078003,True
synthetic_control_626632,7,clens,control_dep,indent_matched,r,k,8,0.03239476680755615,True
synthetic_control_626632,7,logit,control_dep,indent_matched,r,k,8,0.1953560709953308,True
synthetic_control_626632,7,random,control_dep,indent_matched,r,k,8,-2.7667458057403564,False
synthetic_control_626632,7,clens,guard_var,present_in_program,a,u,0,0.07053136825561523,True
synthetic_control_626632,7,logit,guard_var,present_in_program,a,u,0,-0.5409495234489441,False
synthetic_control_626632,7,random,guard_var,present_in_program,a,u,0,-7.523871421813965,False
synthetic_control_626632,7,clens,next_ident,present_in_program,b,o,0,0.11184000968933105,True
synthetic_control_626632,7,logit,next_ident,present_in_program,b,o,0,0.6053723692893982,True
synthetic_control_626632,7,random,next_ident,present_in_program,b,o,0,-1.5746095180511475,False
synthetic_control_626632,7,clens,control_dep,indent_matched,d,m,-6,-0.0013685226440429688,False
synthetic_control_626632,7,logit,control_dep,indent_matched,d,m,-6,-0.15411454439163208,False
synthetic_control_626632,7,random,control_dep,indent_matched,d,m,-6,1.7433149814605713,True
synthetic_control_626632,7,clens,control_dep,indent_matched,d,y,-28,-0.16436076164245605,False
synthetic_control_626632,7,logit,control_dep,indent_matched,d,y,-28,-1.6998686790466309,False
synthetic_control_626632,7,random,control_dep,indent_matched,d,y,-28,3.4860405921936035,True
synthetic_control_626632,7,clens,control_dep,indent_matched,d,r,1,0.11305892467498779,True
synthetic_control_626632,7,logit,control_dep,indent_matched,d,r,1,-0.40369367599487305,False
synthetic_control_626632,7,random,control_dep,indent_matched,d,r,1,0.47197389602661133,True
synthetic_control_626632,7,clens,control_dep,indent_matched,d,q,-42,-0.059644222259521484,False
synthetic_control_626632,7,logit,control_dep,indent_matched,d,q,-42,-0.916727602481842,False
synthetic_control_626632,7,random,control_dep,indent_matched,d,q,-42,4.529804706573486,True
synthetic_control_626632,7,clens,control_dep,indent_matched,f,k,-28,0.014722108840942383,True
synthetic_control_626632,7,logit,control_dep,indent_matched,f,k,-28,-0.43809813261032104,False
synthetic_control_626632,7,random,control_dep,indent_matched,f,k,-28,-5.592623710632324,False
synthetic_control_626632,7,clens,control_dep,indent_matched,f,q,-35,-0.1504685878753662,False
synthetic_control_626632,7,logit,control_dep,indent_matched,f,q,-35,-0.40668749809265137,False
synthetic_control_626632,7,random,control_dep,indent_matched,f,q,-35,-1.6170525550842285,False
synthetic_control_626632,7,clens,control_dep,indent_matched,f,y,-21,-0.2551851272583008,False
synthetic_control_626632,7,logit,control_dep,indent_matched,f,y,-21,-1.189828634262085,False
synthetic_control_626632,7,random,control_dep,indent_matched,f,y,-21,-2.6608166694641113,False
synthetic_control_626632,7,clens,control_dep,indent_matched,f,m,1,-0.0921928882598877,False
synthetic_control_626632,7,logit,control_dep,indent_matched,f,m,1,0.3559255599975586,True
synthetic_control_626632,7,random,control_dep,indent_matched,f,m,1,-4.4035420417785645,False
synthetic_control_626632,7,clens,control_dep,indent_matched,z,m,8,0.030697107315063477,True
synthetic_control_626632,7,logit,control_dep,indent_matched,z,m,8,0.817658543586731,True
synthetic_control_626632,7,random,control_dep,indent_matched,z,m,8,-2.4485116004943848,False
synthetic_control_626632,7,clens,control_dep,indent_matched,z,r,15,0.14512455463409424,True
synthetic_control_626632,7,logit,control_dep,indent_matched,z,r,15,0.56807941198349,True
synthetic_control_626632,7,random,control_dep,indent_matched,z,r,15,-3.7198526859283447,False
synthetic_control_626632,7,clens,control_dep,indent_matched,z,y,-14,-0.1322951316833496,False
synthetic_control_626632,7,logit,control_dep,indent_matched,z,y,-14,-0.7280956506729126,False
synthetic_control_626632,7,random,control_dep,indent_matched,z,y,-14,-0.7057861089706421,False
synthetic_control_626632,7,clens,control_dep,indent_matched,z,k,-21,0.13761210441589355,True
synthetic_control_626632,7,logit,control_dep,indent_matched,z,k,-21,0.02363485097885132,True
synthetic_control_626632,7,random,control_dep,indent_matched,z,k,-21,-3.6375932693481445,False
synthetic_control_626632,7,clens,guard_var,present_in_program,w,z,0,0.040004849433898926,True
synthetic_control_626632,7,logit,guard_var,present_in_program,w,z,0,0.44808781147003174,True
synthetic_control_626632,7,random,guard_var,present_in_program,w,z,0,7.1737165451049805,True
synthetic_control_626632,7,clens,next_ident,present_in_program,d,b,0,-0.02395176887512207,False
synthetic_control_626632,7,logit,next_ident,present_in_program,d,b,0,-1.4623165130615234,False
synthetic_control_626632,7,random,next_ident,present_in_program,d,b,0,3.7112345695495605,True
synthetic_control_715552,7,clens,control_dep,indent_matched,w,x,-44,-0.08054542541503906,False
synthetic_control_715552,7,logit,control_dep,indent_matched,w,x,-44,0.7000866532325745,True
synthetic_control_715552,7,random,control_dep,indent_matched,w,x,-44,3.5986814498901367,True
synthetic_control_715552,7,clens,control_dep,indent_matched,w,g,-29,0.010694026947021484,True
synthetic_control_715552,7,logit,control_dep,indent_matched,w,g,-29,0.3196578025817871,True
synthetic_control_715552,7,random,control_dep,indent_matched,w,g,-29,3.0171926021575928,True
synthetic_control_715552,7,clens,control_dep,indent_matched,w,n,-22,-0.0026750564575195312,False
synthetic_control_715552,7,logit,control_dep,indent_matched,w,n,-22,0.6521728038787842,True
synthetic_control_715552,7,random,control_dep,indent_matched,w,n,-22,1.572859525680542,True
synthetic_control_715552,7,clens,control_dep,indent_matched,w,s,-51,0.021640539169311523,True
synthetic_control_715552,7,logit,control_dep,indent_matched,w,s,-51,0.16071224212646484,True
synthetic_control_715552,7,random,control_dep,indent_matched,w,s,-51,2.285142660140991,True
synthetic_control_715552,7,clens,control_dep,indent_matched,v,g,-22,0.0936121940612793,True
synthetic_control_715552,7,logit,control_dep,indent_matched,v,g,-22,-0.7201734781265259,False
synthetic_control_715552,7,random,control_dep,indent_matched,v,g,-22,0.7747730016708374,True
synthetic_control_715552,7,clens,control_dep,indent_matched,v,s,-44,0.10455870628356934,True
synthetic_control_715552,7,logit,control_dep,indent_matched,v,s,-44,-0.8791190385818481,False
synthetic_control_715552,7,random,control_dep,indent_matched,v,s,-44,0.04272305965423584,True
synthetic_control_715552,7,clens,control_dep,indent_matched,v,x,-37,0.00237274169921875,True
synthetic_control_715552,7,logit,control_dep,indent_matched,v,x,-37,-0.33974459767341614,False
synthetic_control_715552,7,random,control_dep,indent_matched,v,x,-37,1.3562618494033813,True
synthetic_control_715552,7,clens,control_dep,indent_matched,v,n,-15,0.08024311065673828,True
synthetic_control_715552,7,logit,control_dep,indent_matched,v,n,-15,-0.3876584470272064,False
synthetic_control_715552,7,random,control_dep,indent_matched,v,n,-15,-0.6695600748062134,False
synthetic_control_715552,7,clens,guard_var,present_in_program,l,v,0,-0.11808156967163086,False
synthetic_control_715552,7,logit,guard_var,present_in_program,l,v,0,1.1521263122558594,True
synthetic_control_715552,7,random,guard_var,present_in_program,l,v,0,2.356678009033203,True
synthetic_control_715552,7,clens,next_ident,present_in_program,w,l,0,0.03516340255737305,True
synthetic_control_715552,7,logit,next_ident,present_in_program,w,l,0,-0.11229503154754639,False
synthetic_control_715552,7,random,next_ident,present_in_program,w,l,0,-0.1142585277557373,False
synthetic_control_715552,7,clens,control_dep,indent_matched,n,s,-29,0.009251117706298828,True
synthetic_control_715552,7,logit,control_dep,indent_matched,n,s,-29,-0.11570511758327484,False
synthetic_control_715552,7,random,control_dep,indent_matched,n,s,-29,1.8004475831985474,True
synthetic_control_715552,7,clens,control_dep,indent_matched,n,x,-22,-0.1058427095413208,False
synthetic_control_715552,7,logit,control_dep,indent_matched,n,x,-22,-1.2166433334350586,False
synthetic_control_715552,7,random,control_dep,indent_matched,n,x,-22,0.9413127899169922,True
synthetic_control_715552,7,clens,control_dep,indent_matched,n,v,1,-0.1169966459274292,False
synthetic_control_715552,7,logit,control_dep,indent_matched,n,v,1,1.233988642692566,True
synthetic_control_715552,7,random,control_dep,indent_matched,n,v,1,-0.934567928314209,False
synthetic_control_715552,7,clens,control_dep,indent_matched,n,w,-6,-0.10248398780822754,False
synthetic_control_715552,7,logit,control_dep,indent_matched,n,w,-6,-0.6724515557289124,False
synthetic_control_715552,7,random,control_dep,indent_matched,n,w,-6,-0.2716660499572754,False
synthetic_control_715552,7,clens,control_dep,indent_matched,g,w,1,-0.1708153486251831,False
synthetic_control_715552,7,logit,control_dep,indent_matched,g,w,1,-0.045694828033447266,False
synthetic_control_715552,7,random,control_dep,indent_matched,g,w,1,-6.07821798324585,False
synthetic_control_715552,7,clens,control_dep,indent_matched,g,v,8,-0.18532800674438477,False
synthetic_control_715552,7,logit,control_dep,indent_matched,g,v,8,1.8607453107833862,True
synthetic_control_715552,7,random,control_dep,indent_matched,g,v,8,-6.741119861602783,False
synthetic_control_715552,7,clens,control_dep,indent_matched,g,s,-22,-0.05908024311065674,False
synthetic_control_715552,7,logit,control_dep,indent_matched,g,s,-22,0.511051595211029,True
synthetic_control_715552,7,random,control_dep,indent_matched,g,s,-22,-4.006104469299316,False
synthetic_control_715552,7,clens,control_dep,indent_matched,g,x,-15,-0.17417407035827637,False
synthetic_control_715552,7,logit,control_dep,indent_matched,g,x,-15,-0.5898866653442383,False
synthetic_control_715552,7,random,control_dep,indent_matched,g,x,-15,-4.865239143371582,False
synthetic_control_715552,7,clens,guard_var,present_in_program,o,g,0,0.06197381019592285,True
