model,arm,binding,layer,target_mode,position,role,mean_frac,median_frac,n
deepseek-coder-1.3b,ab,source,19,bound,9,inner_def_name,0.0006929132904259115,0.003641978686461788,200
deepseek-coder-1.3b,ab,source,19,bound,10,other,0.0001844778140039835,0.0017916681650271308,200
deepseek-coder-1.3b,ab,source,19,bound,11,inner_def_value,0.034892635995337644,0.030477987237884904,200
deepseek-coder-1.3b,ab,source,19,bound,12,other,-0.025861242627544384,-0.0174082275866014,200
deepseek-coder-1.3b,ab,source,19,bound,13,other,-0.015242011667666443,-0.010765215871835473,200
deepseek-coder-1.3b,ab,source,19,bound,14,return_kw,-0.002250533850597086,-0.00040189584729572847,200
deepseek-coder-1.3b,ab,source,19,bound,15,use_site,-0.009926547382258535,-0.0029869588645231077,200
deepseek-coder-1.3b,ab,source,19,bound,16,suffix,-0.013369870196399077,-0.003108255215955042,200
deepseek-coder-1.3b,ab,source,19,bound,17,suffix,0.008715675643123153,0.011955503211414078,200
deepseek-coder-1.3b,ab,source,19,bound,18,suffix,0.01528305157587372,0.014557840647684117,200
deepseek-coder-1.3b,ab,source,19,bound,19,suffix,0.0445198033954094,0.041489797284790464,200
deepseek-coder-1.3b,ab,source,19,bound,20,suffix,0.6541948295452958,0.6302850558910471,200
deepseek-coder-1.3b,ab,target,19,bound,0,outer_def_name,-0.0660538723173821,0.14342643728420068,200
deepseek-coder-1.3b,ab,target,19,bound,1,other,0.0824040949371438,-0.037533280921859466,200
deepseek-coder-1.3b,ab,target,19,bound,2,outer_def_value,0.0007121438045192563,0.047440777581185624,200
deepseek-coder-1.3b,ab,target,19,bound,3,other,-0.05046291252044968,0.10963292481705447,200
deepseek-coder-1.3b,ab,target,19,bound,4,signature,0.2159814257683026,-0.05582872908177041,200
deepseek-coder-1.3b,ab,target,19,bound,5,signature,0.021349693716093895,0.0032069596726504047,200
deepseek-coder-1.3b,ab,target,19,bound,6,signature,-0.09062985110006813,0.16260007465952214,200
deepseek-coder-1.3b,ab,target,19,bound,7,other,0.13000892719414422,-0.04663794564236533,200
deepseek-coder-1.3b,ab,target,19,bound,8,other,0.057490568707307926,-0.020483836437790455,200
deepseek-coder-1.3b,ab,target,19,bound,9,inner_def_name,0.03360127128094291,-0.004708898023602695,200
deepseek-coder-1.3b,ab,target,19,bound,10,other,-0.02932722662060917,0.016183193706657977,200
deepseek-coder-1.3b,ab,target,19,bound,11,inner_def_value,0.040868728519558736,0.08827255677550318,200
deepseek-coder-1.3b,ab,target,19,bound,12,other,0.037012477180154844,-0.021920021580420397,200
deepseek-coder-1.3b,ab,target,19,bound,13,other,0.04003484392845886,-0.023052199445840717,200
deepseek-coder-1.3b,ab,target,19,bound,14,return_kw,0.020873686757959687,-0.0015341619400968823,200
deepseek-coder-1.3b,ab,target,19,bound,15,use_site,0.02240702411832403,0.016190751086877755,200
deepseek-coder-1.3b,ab,target,19,bound,16,suffix,0.06983026137082891,-0.0159867764585992,200
deepseek-coder-1.3b,ab,target,19,bound,17,suffix,0.05821014121850432,0.0063230048469008,200
deepseek-coder-1.3b,ab,target,19,bound,18,suffix,0.0002214167337997408,0.016282360017170705,200
deepseek-coder-1.3b,ab,target,19,bound,19,suffix,0.0043909495198600655,0.03855832915424369,200
deepseek-coder-1.3b,ab,target,19,bound,20,suffix,0.40107634702289546,0.5782920011484052,200
deepseek-coder-1.3b,ba,source,19,bound,0,outer_def_name,0.12196191733337189,0.102287230812286,200
deepseek-coder-1.3b,ba,source,19,bound,1,other,-0.026290741946134438,-0.01820188669033948,200
deepseek-coder-1.3b,ba,source,19,bound,2,outer_def_value,0.06962973086414062,0.05543820420697494,200
deepseek-coder-1.3b,ba,source,19,bound,3,other,0.09165277071601566,0.07826193761611057,200
deepseek-coder-1.3b,ba,source,19,bound,4,signature,-0.06563459758586726,-0.03421131913201953,200
deepseek-coder-1.3b,ba,source,19,bound,5,signature,0.003280574694184016,0.004142298665114918,200
deepseek-coder-1.3b,ba,source,19,bound,6,signature,0.1777730795093895,0.1566964018479053,200
deepseek-coder-1.3b,ba,source,19,bound,7,other,-0.04189175970116631,-0.027883339677911276,200
deepseek-coder-1.3b,ba,source,19,bound,8,other,-0.018570251323640544,-0.011139106206569981,200
deepseek-coder-1.3b,ba,source,19,bound,9,inner_def_name,-0.0025502864451487917,0.0036990381807859964,200
deepseek-coder-1.3b,ba,source,19,bound,10,other,0.0013736864409017195,0.0007645799521612562,200
deepseek-coder-1.3b,ba,source,19,bound,11,inner_def_value,0.03600400660764167,0.0321486749042285,200
deepseek-coder-1.3b,ba,source,19,bound,12,other,-0.02595528228779303,-0.017092724347476676,200
deepseek-coder-1.3b,ba,source,19,bound,13,other,-0.014628025388012023,-0.010849519807609046,200
deepseek-coder-1.3b,ba,source,19,bound,14,return_kw,-0.0016457136756513329,-0.0006767504686146276,200
deepseek-coder-1.3b,ba,source,19,bound,15,use_site,-0.007463613647303602,-0.004426132612624959,200
deepseek-coder-1.3b,ba,source,19,bound,16,suffix,-0.013739148093946331,-0.0029757109687457506,200
deepseek-coder-1.3b,ba,source,19,bound,17,suffix,0.008559289181043296,0.012406448485147877,200
deepseek-coder-1.3b,ba,source,19,bound,18,suffix,0.01570304918553941,0.014726265881318958,200
deepseek-coder-1.3b,ba,source,19,bound,19,suffix,0.043541539953866566,0.04181090937997227,200
deepseek-coder-1.3b,ba,source,19,bound,20,suffix,0.6488896935330715,0.6343730286405552,200
deepseek-coder-1.3b,ba,target,19,bound,0,outer_def_name,0.15570398291266752,0.15545176960427098,200
deepseek-coder-1.3b,ba,target,19,bound,1,other,-0.08280743731771115,-0.03709998870851999,200
deepseek-coder-1.3b,ba,target,19,bound,2,outer_def_value,0.0729889235829665,0.05060611586994561,200
deepseek-coder-1.3b,ba,target,19,bound,3,other,0.11696777292078235,0.11542421352705727,200
deepseek-coder-1.3b,ba,target,19,bound,4,signature,-0.04038675254891931,-0.06874486628421997,200
deepseek-coder-1.3b,ba,target,19,bound,5,signature,0.0052100795571595835,0.002110449789843521,200
deepseek-coder-1.3b,ba,target,19,bound,6,signature,0.17245044311140312,0.16828509945071118,200
deepseek-coder-1.3b,ba,target,19,bound,7,other,-0.029324563862325456,-0.05300490026121831,200
deepseek-coder-1.3b,ba,target,19,bound,8,other,-0.010726114461342282,-0.02348366183682686,200
deepseek-coder-1.3b,ba,target,19,bound,9,inner_def_name,-0.008953376758878561,-0.004085226966328668,200
deepseek-coder-1.3b,ba,target,19,bound,10,other,-0.011146666043108846,0.0163523808696988,200
deepseek-coder-1.3b,ba,target,19,bound,11,inner_def_value,0.10932480950706282,0.09038800575150756,200
deepseek-coder-1.3b,ba,target,19,bound,12,other,-0.020719368631370676,-0.024031484275693786,200
deepseek-coder-1.3b,ba,target,19,bound,13,other,-0.01214600456316505,-0.024910373372280307,200
deepseek-coder-1.3b,ba,target,19,bound,14,return_kw,0.0013788898940865935,-0.0012519185144303003,200
deepseek-coder-1.3b,ba,target,19,bound,15,use_site,0.02494354938520912,0.017756891235156273,200
deepseek-coder-1.3b,ba,target,19,bound,16,suffix,-0.01391600623484182,-0.01659542219448901,200
deepseek-coder-1.3b,ba,target,19,bound,17,suffix,0.012698632145524344,0.005624062595458999,200
deepseek-coder-1.3b,ba,target,19,bound,18,suffix,0.017272636474464215,0.01690906133867242,200
deepseek-coder-1.3b,ba,target,19,bound,19,suffix,0.039967966147922286,0.03904192488325148,200
deepseek-coder-1.3b,ba,target,19,bound,20,suffix,0.5012186802364498,0.5810911648803886,200
deepseek-coder-1.3b,ab,source,19,other,0,outer_def_name,0.1898387571311524,0.10738952202667038,200
deepseek-coder-1.3b,ab,source,19,other,1,other,-0.07564543576459838,-0.018018147200979683,200
deepseek-coder-1.3b,ab,source,19,other,2,outer_def_value,0.07168575564988341,0.03815934218364868,200
deepseek-coder-1.3b,ab,source,19,other,3,other,0.13780132034922268,0.08096467533387469,200
deepseek-coder-1.3b,ab,source,19,other,4,signature,-0.18429006390415237,-0.03753934100780465,200
deepseek-coder-1.3b,ab,source,19,other,5,signature,0.001323116687126825,0.004168266493226101,200
deepseek-coder-1.3b,ab,source,19,other,6,signature,0.2747648786237282,0.1668451509655787,200
deepseek-coder-1.3b,ab,source,19,other,7,other,-0.08650428084534767,-0.029081253564595837,200
deepseek-coder-1.3b,ab,source,19,other,8,other,-0.038296122487443844,-0.011585273603075086,200
deepseek-coder-1.3b,ab,source,19,other,9,inner_def_name,-0.0025429135257203535,0.0036746614641747794,200
deepseek-coder-1.3b,ab,source,19,other,10,other,0.00024123463701916875,0.002249434869505431,200
deepseek-coder-1.3b,ab,source,19,other,11,inner_def_value,0.14664859929276766,0.06617538026372619,200
deepseek-coder-1.3b,ab,source,19,other,12,other,-0.04914022101955059,-0.018402840103260293,200
deepseek-coder-1.3b,ab,source,19,other,13,other,-0.02613767113018657,-0.011775646451153907,200
deepseek-coder-1.3b,ab,source,19,other,14,return_kw,-0.006475890055497999,-0.0006027943925514229,200
deepseek-coder-1.3b,ab,source,19,other,15,use_site,-0.03521975352339826,-0.00338415366624111,200
deepseek-coder-1.3b,ab,source,19,other,16,suffix,-0.03513872096752504,-0.004167400408878829,200
deepseek-coder-1.3b,ab,source,19,other,17,suffix,0.0011581406158546893,0.012031875983652095,200
deepseek-coder-1.3b,ab,source,19,other,18,suffix,0.016505120878428318,0.015023214161299227,200
deepseek-coder-1.3b,ab,source,19,other,19,suffix,0.058132671992147195,0.042732457039268784,200
deepseek-coder-1.3b,ab,source,19,other,20,suffix,0.6412913519579325,0.6037641127765692,200
deepseek-coder-1.3b,ab,target,19,other,0,outer_def_name,0.04606498890832547,0.1445646230828901,200
deepseek-coder-1.3b,ab,target,19,other,1,other,0.023904964533956487,-0.0384644386718414,200
deepseek-coder-1.3b,ab,target,19,other,2,outer_def_value,-0.046941875504822025,0.0925528907110907,200
deepseek-coder-1.3b,ab,target,19,other,3,other,0.0328837422382189,0.11142394260728702,200
deepseek-coder-1.3b,ab,target,19,other,4,signature,0.12264479956753441,-0.058080592586206695,200
deepseek-coder-1.3b,ab,target,19,other,5,signature,0.010477759245868065,0.003205240432918835,200
deepseek-coder-1.3b,ab,target,19,other,6,signature,0.036649533067719176,0.16310791681664677,200
deepseek-coder-1.3b,ab,target,19,other,7,other,0.031025720763918085,-0.048547588461072336,200
deepseek-coder-1.3b,ab,target,19,other,8,other,0.007331264087400544,-0.021045217819551095,200
deepseek-coder-1.3b,ab,target,19,other,9,inner_def_name,0.02433752055267016,-0.00543227276554002,200
deepseek-coder-1.3b,ab,target,19,other,10,other,0.003813282310538757,0.013346783597503827,200
deepseek-coder-1.3b,ab,target,19,other,11,inner_def_value,0.07282043926610975,0.051077223131817145,200
deepseek-coder-1.3b,ab,target,19,other,12,other,0.012302128481342102,-0.0225752564062637,200
deepseek-coder-1.3b,ab,target,19,other,13,other,0.00813225687669666,-0.023246313018900615,200
deepseek-coder-1.3b,ab,target,19,other,14,return_kw,-0.005946830914656941,-0.0015910443924009848,200
deepseek-coder-1.3b,ab,target,19,other,15,use_site,0.009805925565142402,0.015144587879275296,200
deepseek-coder-1.3b,ab,target,19,other,16,suffix,0.018616192238567874,-0.016388750203735897,200
deepseek-coder-1.3b,ab,target,19,other,17,suffix,0.025724155931314673,0.005115770103274416,200
deepseek-coder-1.3b,ab,target,19,other,18,suffix,0.012375597303578649,0.01606936557070495,200
deepseek-coder-1.3b,ab,target,19,other,19,suffix,0.016454329063368016,0.03927622484515397,200
deepseek-coder-1.3b,ab,target,19,other,20,suffix,0.5375237233356558,0.564833818719571,200
deepseek-coder-1.3b,ba,source,19,other,0,outer_def_name,-0.45650268219867884,0.1048360184039554,200
deepseek-coder-1.3b,ba,source,19,other,1,other,0.4519272755224744,-0.019020755644889795,200
deepseek-coder-1.3b,ba,source,19,other,2,outer_def_value,-0.23020985529319885,0.03677600452308721,200
deepseek-coder-1.3b,ba,source,19,other,3,other,-0.36859142035479997,0.08008671022225447,200
deepseek-coder-1.3b,ba,source,19,other,4,signature,1.153404128662919,-0.03533232819763803,200
deepseek-coder-1.3b,ba,source,19,other,5,signature,0.03943163864024854,0.004279269097437541,200
deepseek-coder-1.3b,ba,source,19,other,6,signature,-0.8641161204593512,0.16041192638310564,200
deepseek-coder-1.3b,ba,source,19,other,7,other,0.48706146319233595,-0.02898621964408278,200
deepseek-coder-1.3b,ba,source,19,other,8,other,0.2523701739585853,-0.011399223190608886,200
deepseek-coder-1.3b,ba,source,19,other,9,inner_def_name,0.07140047372168092,0.0040521149060828415,200
deepseek-coder-1.3b,ba,source,19,other,10,other,-0.02138018074588688,0.0009713860977666226,200
deepseek-coder-1.3b,ba,source,19,other,11,inner_def_value,-0.4380294306413772,0.07039056783059819,200
deepseek-coder-1.3b,ba,source,19,other,12,other,0.2515120238984875,-0.017798971582958532,200
deepseek-coder-1.3b,ba,source,19,other,13,other,0.08214713596841401,-0.011476732151906074,200
deepseek-coder-1.3b,ba,source,19,other,14,return_kw,-0.05156982331627842,-0.0007837553403857441,200
deepseek-coder-1.3b,ba,source,19,other,15,use_site,0.07824512762560858,-0.004913908332743704,200
deepseek-coder-1.3b,ba,source,19,other,16,suffix,0.2617791744366016,-0.004233537678497874,200
deepseek-coder-1.3b,ba,source,19,other,17,suffix,0.16998960915380604,0.012427097077626372,200
deepseek-coder-1.3b,ba,source,19,other,18,suffix,-0.02299512028976152,0.014708260186752201,200
deepseek-coder-1.3b,ba,source,19,other,19,suffix,-0.11076333030534234,0.04251921041372545,200
deepseek-coder-1.3b,ba,source,19,other,20,suffix,0.26488955174104845,0.6053724914050416,200
deepseek-coder-1.3b,ba,target,19,other,0,outer_def_name,1.9093204218734632,0.15037464298622438,200
deepseek-coder-1.3b,ba,target,19,other,1,other,-1.2808628449043655,-0.03700200988663899,200
deepseek-coder-1.3b,ba,target,19,other,2,outer_def_value,1.270624950068067,0.10269702848921174,200
deepseek-coder-1.3b,ba,target,19,other,3,other,1.3856781705398904,0.11525933732206534,200
deepseek-coder-1.3b,ba,target,19,other,4,signature,-1.7832854434969725,-0.0699550952115924,200
deepseek-coder-1.3b,ba,target,19,other,5,signature,-0.15264958933667316,0.0021349199880917958,200
deepseek-coder-1.3b,ba,target,19,other,6,signature,2.524316008825048,0.16736216759521674,200
deepseek-coder-1.3b,ba,target,19,other,7,other,-0.9615549767076459,-0.052473364596605156,200
deepseek-coder-1.3b,ba,target,19,other,8,other,-0.45259320881311965,-0.02223297665279323,200
deepseek-coder-1.3b,ba,target,19,other,9,inner_def_name,-0.2684983070524347,-0.0034360901510918297,200
deepseek-coder-1.3b,ba,target,19,other,10,other,0.23123553801947644,0.013232974556810037,200
deepseek-coder-1.3b,ba,target,19,other,11,inner_def_value,-0.0730182390973998,0.05100871302186759,200
deepseek-coder-1.3b,ba,target,19,other,12,other,-0.41482497754970993,-0.024343206722367935,200
deepseek-coder-1.3b,ba,target,19,other,13,other,-0.3259117683878219,-0.025425769312592682,200
deepseek-coder-1.3b,ba,target,19,other,14,return_kw,-0.17833059149457028,-0.002027709871188782,200
deepseek-coder-1.3b,ba,target,19,other,15,use_site,-0.009856484671330951,0.01690531024486054,200
deepseek-coder-1.3b,ba,target,19,other,16,suffix,-0.7101624123985627,-0.016068507960481773,200
deepseek-coder-1.3b,ba,target,19,other,17,suffix,-0.34087674822540154,0.005561332992216781,200
deepseek-coder-1.3b,ba,target,19,other,18,suffix,0.12915539142389015,0.016551199165661265,200
deepseek-coder-1.3b,ba,target,19,other,19,suffix,0.14765144010729217,0.03919757967192316,200
deepseek-coder-1.3b,ba,target,19,other,20,suffix,0.3544486808577448,0.5677988819437944,200
