model,lens,basis,arm,layer,site,condition,n_candidates,n,sv1_share,sv1_floor,mean_pairwise_cosine,resultant_length,mean_norm,dropped_zero_norm
deepseek-coder-1.3b,logit,frozen_pool,same_label_unsafe,3,sink_arg,clean_heldout,196,72,0.19776395996089813,0.013888888888888888,-0.012873147825199854,0.03456204252476232,9.821600070384727,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_safe,3,sink_arg,clean_heldout,196,72,0.1966722791303498,0.013888888888888888,-0.012929414088579009,0.033749814754818835,9.8289691503808,0
deepseek-coder-1.3b,logit,frozen_pool,main,3,last_token,clean_heldout,196,72,0.19117566412535344,0.013888888888888888,0.000899219672707458,0.12155500565371798,0.93269464125829,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_unsafe,3,last_token,clean_heldout,196,72,0.3229768790542906,0.013888888888888888,-0.013501536617435063,0.023976522128170488,6.140149436933513,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_safe,3,last_token,clean_heldout,196,72,0.3286933652547014,0.013888888888888888,-0.01350520955054669,0.023900872226989906,6.15345318814075,0
deepseek-coder-1.3b,logit,frozen_pool,main,7,sink_arg,clean_heldout,196,72,0.3528657454945966,0.013888888888888888,0.2603567658321975,0.5202207113610267,9.82288394932106,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_unsafe,7,sink_arg,clean_heldout,196,72,0.2812375761875544,0.013888888888888888,-0.013316157476209517,0.027525952195943913,10.890235885729055,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_safe,7,sink_arg,clean_heldout,196,72,0.2130727680122729,0.013888888888888888,-0.01330494027092913,0.027726151104255355,10.933694531680544,0
deepseek-coder-1.3b,logit,frozen_pool,main,7,last_token,clean_heldout,196,72,0.22296081710479765,0.013888888888888888,0.1857814635828099,0.44394825640651187,4.231778489797479,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_unsafe,7,last_token,clean_heldout,196,72,0.3179276095845666,0.013888888888888888,-0.013753792326155449,0.01805883318911473,9.8771903445628,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_safe,7,last_token,clean_heldout,196,72,0.31805522668199715,0.013888888888888888,-0.013611494852051641,0.021597281691200756,10.174784056282267,0
deepseek-coder-1.3b,logit,frozen_pool,main,11,sink_arg,clean_heldout,196,72,0.5790745288899752,0.013888888888888888,0.5475987187088334,0.7442325374759406,11.358924054475231,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_unsafe,11,sink_arg,clean_heldout,196,72,0.2740759652768794,0.013888888888888888,-0.013271363273976098,0.028316957902096908,10.64819526804327,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_safe,11,sink_arg,clean_heldout,196,72,0.20460197004596986,0.013888888888888888,-0.013487021386203227,0.02427317952310135,9.856303235917213,0
deepseek-coder-1.3b,logit,frozen_pool,main,11,last_token,clean_heldout,196,72,0.2881493240348015,0.013888888888888888,0.23689401517808878,0.49748639118243865,7.126476108632874,0
