layer,task,accuracy,f1,auc,control_accuracy,selectivity,n_train,n_test,n_groups,pos_frac,converged,control_converged,notes,tag,tag_value,features
19,control_dep,0.7285488965522344,0.7003175443411818,0.8040398601486831,0.5150565314370427,0.21349236511519176,2058,514,122,0.2938204430625729,True,True,,,,hidden
19,control_dep,0.7208994708994709,,,,,2058,514,122,0.2938204430625729,True,True,,stratum,positive,hidden
19,control_dep,0.8428701180744778,,,,,2058,514,122,0.2938204430625729,True,True,,stratum,non_dependent,hidden
19,control_dep,0.5293296089385475,,,,,2058,514,122,0.2938204430625729,True,True,,stratum,indent_matched,hidden
19,control_dep,0.7280701754385965,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_0_10,hidden
19,control_dep,0.7435344827586207,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_10_50,hidden
19,control_dep,0.7129714811407544,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_50_200,hidden
19,control_dep,0.6696969696969697,,,,,2058,514,122,0.2938204430625729,True,True,,distance,dist_200_100000,hidden
23,lexical_token_type,0.9619046419148466,0.9345756383916557,0.0,0.21131709081027186,0.7505875511045748,16346,4086,108,0.0,True,True,,,,hidden
23,binding,0.8659653304263888,0.8220837765120843,0.9390155645294632,0.6077039914897877,0.2582613389366011,16142,4035,182,0.21255823173753594,True,True,,,,hidden
23,binding,0.8712986710188855,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,positive,hidden
23,binding,0.888960029269185,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,diff_name,hidden
23,binding,0.8841708542713568,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,distance_matched,hidden
23,binding,0.4661885245901639,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,same_name_diff_binding,hidden
23,binding,0.8682181410346278,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_10_50,hidden
23,binding,0.8607167004732927,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_50_200,hidden
23,binding,0.8522666666666666,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_0_10,hidden
23,binding,0.8715156794425087,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_200_100000,hidden
23,defuse_edge,0.8778296822276264,0.8334045105534476,0.9383313482688387,0.5936700886995095,0.2841595935281168,8111,2027,199,0.2114606963211362,True,True,,,,hidden
23,defuse_edge,0.8502798507462687,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,positive,hidden
23,defuse_edge,0.9113511659807956,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,diff_name,hidden
23,defuse_edge,0.4406779661016949,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,same_name_diff_binding,hidden
23,defuse_edge,0.905972797161443,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,distance_matched,hidden
23,defuse_edge,0.8792289535798584,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_50_200,hidden
