split,subset,layer,position,lens,accuracy,accuracy_ci_lo,accuracy_ci_hi,n_rows,n_bases,mean_bound_rank,reversal_rate,reversal_ci_lo,reversal_ci_hi,paired_gap,paired_gap_ci_lo,paired_gap_ci_hi,n_pairs
calib,both_correct,31,mutation,clens,0.4868421052631579,0.4605263157894737,0.5,76,18,4.421052631578948,0.0,0.0,0.0,-0.025994489067479185,-0.27169213430749045,0.26168271831943035,38
calib,both_correct,8,mutation,logit,0.4473684210526316,0.2777777777777778,0.6222916666666662,76,18,3.960526315789474,0.23684210526315788,0.075,0.431833538083538,-0.04307463686717184,-0.6135519768454527,0.5453893144869499,38
calib,both_correct,16,mutation,logit,0.5394736842105263,0.5,0.6216216216216216,76,18,4.171052631578948,0.07894736842105263,0.0,0.24324324324324326,0.5190434110792059,-0.48405937623932843,1.6717319935381973,38
calib,both_correct,24,mutation,logit,0.4342105263157895,0.32051282051282054,0.5394736842105263,76,18,4.0131578947368425,0.05263157894736842,0.0,0.16216216216216217,-0.15332948534112228,-2.5009802633427025,2.189384312574738,38
calib,both_correct,31,mutation,logit,0.4868421052631579,0.4605263157894737,0.5,76,18,4.421052631578948,0.0,0.0,0.0,-0.7917452360454359,-8.244900458653767,7.933893008451959,38
calib,both_correct,8,mutation,probe,1.0,1.0,1.0,76,18,0.0,1.0,1.0,1.0,1.972011774778366,1.9628092235074057,1.9791374367004606,38
calib,both_correct,16,mutation,probe,1.0,1.0,1.0,76,18,0.0,1.0,1.0,1.0,1.9689934849739075,1.960852964566304,1.9757924823220385,38
calib,both_correct,24,mutation,probe,1.0,1.0,1.0,76,18,0.0,1.0,1.0,1.0,1.9656521207407902,1.9545289416062206,1.9745588439541892,38
calib,both_correct,31,mutation,probe,1.0,1.0,1.0,76,18,0.0,1.0,1.0,1.0,1.9534080922603607,1.934185848083045,1.9676991217243738,38
calib,both_correct,8,pre_def,gram_random,0.5,0.5,0.5,76,18,4.618421052631579,0.0,0.0,0.0,0.0,0.0,0.0,38
calib,both_correct,16,pre_def,gram_random,0.5,0.5,0.5,76,18,5.921052631578948,0.0,0.0,0.0,0.0,0.0,0.0,38
calib,both_correct,24,pre_def,gram_random,0.5,0.5,0.5,76,18,5.657894736842105,0.0,0.0,0.0,0.0,0.0,0.0,38
calib,both_correct,31,pre_def,gram_random,0.5,0.5,0.5,76,18,5.078947368421052,0.0,0.0,0.0,0.0,0.0,0.0,38
calib,both_correct,8,pre_def,clens,0.5,0.5,0.5,76,18,4.7105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,38
calib,both_correct,16,pre_def,clens,0.5,0.5,0.5,76,18,3.9342105263157894,0.0,0.0,0.0,0.0,0.0,0.0,38
calib,both_correct,24,pre_def,clens,0.5,0.5,0.5,76,18,4.5131578947368425,0.0,0.0,0.0,0.0,0.0,0.0,38
calib,both_correct,31,pre_def,clens,0.5,0.5,0.5,76,18,4.842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,38
calib,both_correct,8,pre_def,logit,0.5,0.5,0.5,76,18,5.157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,38
calib,both_correct,16,pre_def,logit,0.5,0.5,0.5,76,18,5.407894736842105,0.0,0.0,0.0,0.0,0.0,0.0,38
calib,both_correct,24,pre_def,logit,0.5,0.5,0.5,76,18,5.197368421052632,0.0,0.0,0.0,0.0,0.0,0.0,38
calib,both_correct,31,pre_def,logit,0.5,0.5,0.5,76,18,4.842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,38
calib,both_correct,8,pre_def,probe,0.5,0.5,0.5,76,18,0.5,0.0,0.0,0.0,0.0,0.0,0.0,38
calib,both_correct,16,pre_def,probe,0.5,0.5,0.5,76,18,0.5,0.0,0.0,0.0,0.0,0.0,0.0,38
calib,both_correct,24,pre_def,probe,0.5,0.5,0.5,76,18,0.5,0.0,0.0,0.0,0.0,0.0,0.0,38
calib,both_correct,31,pre_def,probe,0.5,0.5,0.5,76,18,0.5,0.0,0.0,0.0,0.0,0.0,0.0,38
calib,both_correct,8,use,gram_random,0.47368421052631576,0.358974358974359,0.5795454545454546,76,18,4.592105263157895,0.10526315789473684,0.0,0.2647058823529412,0.009262891192185251,-0.009710876015551278,0.027398523136223766,38
calib,both_correct,16,use,gram_random,0.4473684210526316,0.3648057432432432,0.5151515151515151,76,18,5.25,0.02631578947368421,0.0,0.08823529411764706,-0.02959992275818398,-0.05334149265871272,-0.004622081046303119,38
calib,both_correct,24,use,gram_random,0.4605263157894737,0.4090909090909091,0.5,76,18,5.973684210526316,0.0,0.0,0.0,-0.04254783984077604,-0.08784491566690401,-0.00022604589936298867,38
calib,both_correct,31,use,gram_random,0.5657894736842105,0.5,0.6428571428571429,76,18,3.723684210526316,0.13157894736842105,0.0,0.2857142857142857,0.04518437777694903,-0.024379051194498035,0.12057059560050597,38
calib,both_correct,8,use,clens,0.5,0.423046875,0.5833333333333334,76,18,5.0,0.07894736842105263,0.0,0.21052631578947367,0.004644986634191714,-0.011287335738903139,0.021360134261240265,38
calib,both_correct,16,use,clens,0.6052631578947368,0.5256410256410257,0.7031750801282048,76,18,2.3684210526315788,0.23684210526315788,0.08333333333333333,0.42424242424242425,0.029706839079919615,-0.008377328333425022,0.0652769113822681,38
calib,both_correct,24,use,clens,0.5131578947368421,0.40540540540540543,0.612528409090909,76,18,3.026315789473684,0.15789473684210525,0.05125,0.2857142857142857,0.02960385225321117,-0.058684425734875284,0.11241292625553621,38
calib,both_correct,31,use,clens,0.5131578947368421,0.47368421052631576,0.5625,76,18,4.25,0.05263157894736842,0.0,0.13513513513513514,0.043396711349487305,-0.05643342253972,0.13675521455313014,38
calib,both_correct,8,use,logit,0.5394736842105263,0.41172699849170435,0.6666666666666666,76,18,3.473684210526316,0.21052631578947367,0.046511627906976744,0.4,0.23303079134539553,-0.1971482715190767,0.6316033360316897,38
calib,both_correct,16,use,logit,0.5789473684210527,0.5,0.6744186046511628,76,18,3.0526315789473686,0.21052631578947367,0.05263157894736842,0.39473684210526316,0.41704617675982025,-0.32898070129345497,1.1677105469581406,38
calib,both_correct,24,use,logit,0.5263157894736842,0.43548387096774194,0.6052830940988835,76,18,3.486842105263158,0.13157894736842105,0.027777777777777776,0.2564102564102564,0.9831788916336862,-0.8296494478300999,2.6973719718307256,38
calib,both_correct,31,use,logit,0.5131578947368421,0.47368421052631576,0.5625,76,18,4.25,0.05263157894736842,0.0,0.13513513513513514,1.316096255653783,-1.7125509630169784,4.1487507945612805,38
calib,both_correct,8,use,probe,1.0,1.0,1.0,76,18,0.0,1.0,1.0,1.0,1.9454069780675989,1.9298821024988826,1.9576559414214103,38
calib,both_correct,16,use,probe,1.0,1.0,1.0,76,18,0.0,1.0,1.0,1.0,1.956146936667593,1.946969729302978,1.9644785360685166,38
calib,both_correct,24,use,probe,1.0,1.0,1.0,76,18,0.0,1.0,1.0,1.0,1.950546659921345,1.9369846353359106,1.960292384390804,38
calib,both_correct,31,use,probe,1.0,1.0,1.0,76,18,0.0,1.0,1.0,1.0,1.9425651791848635,1.928182016341732,1.9533129728759142,38
test,all,8,answer,gram_random,0.49019607843137253,0.4803921568627451,0.4975609756097561,408,42,4.034313725490196,0.0,0.0,0.0,0.00016802073657220485,-0.0005041237996873326,0.0008764491010479986,204
test,all,16,answer,gram_random,0.5049019607843137,0.47804609038737444,0.5295603082475735,408,42,5.754901960784314,0.049019607843137254,0.019417475728155338,0.08374384236453201,0.006504841107765541,-0.0035018953957866843,0.01666041937577197,204
test,all,24,answer,gram_random,0.5196078431372549,0.49271844660194175,0.5470355524358406,408,42,5.4338235294117645,0.0784313725490196,0.0392156862745098,0.12137092799763435,0.016426607783810766,-0.0033996637584641576,0.035402344802590774,204
test,all,31,answer,gram_random,0.47549019607843135,0.4560975609756098,0.49271844660194175,408,42,5.5931372549019605,0.014705882352941176,0.0,0.033816425120772944,-0.032979026363760815,-0.05769660744269318,-0.009655032818541555,204
test,all,8,answer,clens,0.5,0.49271844660194175,0.5072815533980582,408,42,6.458333333333333,0.004901960784313725,0.0,0.014778325123152709,-0.0003917033911920061,-0.0010605695236893683,0.0002852521007921397,204
test,all,16,answer,clens,0.5465686274509803,0.5292682926829269,0.5659945132875485,408,42,3.073529411764706,0.09313725490196079,0.05853658536585366,0.131989026575097,0.036657563903752494,0.028546714301590483,0.04586829409687522,204
test,all,24,answer,clens,0.696078431372549,0.6642156862745098,0.7270698809011336,408,42,2.1862745098039214,0.39215686274509803,0.3284313725490196,0.454139761802267,0.7972456181750578,0.7061023286839799,0.895171506523338,204
test,all,31,answer,clens,0.7328431372549019,0.698019801980198,0.7694174757281553,408,42,2.9215686274509802,0.4852941176470588,0.4207920792079208,0.5522653231305401,0.8462165804470286,0.7485371976817367,0.9483578360139442,204
test,all,8,answer,logit,0.4950980392156863,0.4877450980392157,0.5,408,42,4.938725490196078,0.0,0.0,0.0,0.012019336223602295,-0.007393140073887273,0.030816767824585665,204
test,all,16,answer,logit,0.5833333333333334,0.5536520246270424,0.6163366336633663,408,42,2.8161764705882355,0.1715686274509804,0.11274509803921569,0.23648246598058803,0.8980937576761433,0.743009655774814,1.0757060832429155,204
test,all,24,answer,logit,0.7083333333333334,0.6715686274509803,0.746268656716418,408,42,2.5220588235294117,0.43137254901960786,0.3613861386138614,0.5024154589371981,16.000734770999234,14.137972347168025,17.98928949060092,204
test,all,31,answer,logit,0.7303921568627451,0.6970443349753694,0.7671568627450981,408,42,2.924019607843137,0.4803921568627451,0.4158415841584158,0.546833662574079,25.670700522030103,22.707292240639877,28.769166504808247,204
test,all,8,answer,probe,0.5220588235294118,0.4411764705882353,0.6024390243902439,408,42,2.232843137254902,0.19607843137254902,0.09851009369264947,0.3088235294117647,0.006372638935852806,-0.11954811269728276,0.1300279583083325,204
test,all,16,answer,probe,0.6372549019607843,0.5606796116504854,0.7139508928571429,408,42,1.571078431372549,0.37254901960784315,0.2656829710144928,0.4831468456947993,0.3286067059789453,0.19708080829770183,0.46327537452781464,204
test,all,24,answer,probe,0.8161764705882353,0.7774931930693069,0.8512195121951219,408,42,0.42401960784313725,0.6519607843137255,0.5791885070860027,0.7170731707317073,1.0203991187449635,0.914939195446188,1.1239198846656724,204
test,all,31,answer,probe,0.7965686274509803,0.7599009900990099,0.8317073170731707,408,42,0.47794117647058826,0.6078431372549019,0.541871921182266,0.673207492122768,0.9060486017911257,0.8133579500580919,0.9924887614755139,204
test,all,8,def_source,gram_random,0.5,0.5,0.5,408,42,5.490196078431373,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,16,def_source,gram_random,0.5,0.5,0.5,408,42,5.875,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,24,def_source,gram_random,0.5,0.5,0.5,408,42,6.017156862745098,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,31,def_source,gram_random,0.5,0.5,0.5,408,42,5.446078431372549,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,8,def_source,clens,0.5,0.5,0.5,408,42,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,16,def_source,clens,0.5,0.5,0.5,408,42,2.090686274509804,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,24,def_source,clens,0.5,0.5,0.5,408,42,3.4166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,31,def_source,clens,0.5,0.5,0.5,408,42,4.446078431372549,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,8,def_source,logit,0.5,0.5,0.5,408,42,5.78921568627451,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,16,def_source,logit,0.5,0.5,0.5,408,42,5.313725490196078,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,24,def_source,logit,0.5,0.5,0.5,408,42,4.303921568627451,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,31,def_source,logit,0.5,0.5,0.5,408,42,4.446078431372549,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,8,def_source,probe,0.5,0.5,0.5,408,42,1.857843137254902,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,16,def_source,probe,0.5,0.5,0.5,408,42,1.7181372549019607,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,24,def_source,probe,0.5,0.5,0.5,408,42,1.696078431372549,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,31,def_source,probe,0.5,0.5,0.5,408,42,1.7573529411764706,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,8,def_target,gram_random,0.5514705882352942,0.5073520444763271,0.6015089954117362,408,42,4.615196078431373,0.1323529411764706,0.054187192118226604,0.2266122890935484,0.003798762774642776,-0.0017597809992534632,0.009635707271606623,204
test,all,16,def_target,gram_random,0.4950980392156863,0.4560975609756098,0.5312537741545893,408,42,5.612745098039215,0.0392156862745098,0.009708737864077669,0.0821355705642324,0.0027235570345439165,-0.015685943511158245,0.021553464122900223,204
test,all,24,def_target,gram_random,0.5073529411764706,0.47760345997286296,0.5367692335554911,408,42,5.291666666666667,0.04411764705882353,0.00980392156862745,0.09223300970873786,0.02436629408860908,-0.008189728074307333,0.05383618772311826,204
test,all,31,def_target,gram_random,0.5,0.4552238805970149,0.548315041508372,408,42,5.0318627450980395,0.08333333333333333,0.024387283921382903,0.16097560975609757,-0.025333121638087666,-0.06579217548798487,0.01619557622623542,204
test,all,8,def_target,clens,0.5073529411764706,0.5,0.5225028266331658,408,42,4.8504901960784315,0.014705882352941176,0.0,0.04500565326633162,0.0034613636340580733,-0.0010805101767963426,0.007922208551434403,204
test,all,16,def_target,clens,0.45588235294117646,0.4077669902912621,0.49257425742574257,408,42,2.0220588235294117,0.0,0.0,0.0,0.007394542479339768,-0.005789607395909389,0.020505066512894337,204
test,all,24,def_target,clens,0.5441176470588235,0.5098039215686274,0.5825242718446602,408,42,1.8946078431372548,0.11274509803921569,0.054455445544554455,0.18538857006217108,0.3223455875527625,0.24366752674549386,0.39652833291261513,204
test,all,31,def_target,clens,0.5735294117647058,0.5346534653465347,0.6188148851292896,408,42,2.571078431372549,0.14705882352941177,0.06930693069306931,0.2376297702585792,0.3757925641302969,0.2809785145037416,0.4670239589216491,204
test,all,8,def_target,logit,0.4852941176470588,0.46078431372549017,0.5024752475247525,408,42,5.696078431372549,0.004901960784313725,0.0,0.01485148514851485,0.016005251483589996,-0.11854019758016024,0.15010947381493137,204
test,all,16,def_target,logit,0.5367647058823529,0.48085894368789106,0.592244257636751,408,42,4.450980392156863,0.1323529411764706,0.053133709587513935,0.22772277227722773,-0.007989508264205036,-0.3491838200024924,0.33182675042039816,204
test,all,24,def_target,logit,0.5784313725490197,0.5341421974899361,0.6232027550581144,408,42,2.1911764705882355,0.18137254901960784,0.09803921568627451,0.2723330421277419,7.46961042694017,5.646740992008297,9.214683417579279,204
test,all,31,def_target,logit,0.5735294117647058,0.5346534653465347,0.6188148851292896,408,42,2.571078431372549,0.14705882352941177,0.06930693069306931,0.2376297702585792,11.400765063715916,8.525026766846146,14.169068532877407,204
test,all,8,def_target,probe,0.5808823529411765,0.5146323703528297,0.6529126213592233,408,42,1.696078431372549,0.21568627450980393,0.10446468154278114,0.34299516908212563,0.21997306174500195,0.05949030891130464,0.38203840978422726,204
test,all,16,def_target,probe,0.5906862745098039,0.5418667898193761,0.6512325567285523,408,42,1.5514705882352942,0.18137254901960784,0.08373357963875205,0.3024651134571046,0.22428584951672284,0.07863860190345669,0.3803967486522857,204
test,all,24,def_target,probe,0.5612745098039216,0.5098997707652538,0.6157635467980296,408,42,1.4068627450980393,0.14215686274509803,0.053914992826398854,0.24019607843137256,0.29792814094895115,0.14888491628830577,0.4505483414497214,204
test,all,31,def_target,probe,0.5857843137254902,0.5390243902439025,0.6365911297172673,408,42,1.3799019607843137,0.17647058823529413,0.08373357963875205,0.27673277291025317,0.30204617382454063,0.17974905912156125,0.4406020849021844,204
test,all,8,mutation,gram_random,0.47794117647058826,0.3859223300970874,0.5745373179611649,408,42,4.651960784313726,0.19607843137254902,0.08866995073891626,0.3170731707317073,0.0020231469625643654,-0.010958632822356753,0.015490012027801817,204
test,all,16,mutation,gram_random,0.5024509803921569,0.4211822660098522,0.5849618162443759,408,42,4.8161764705882355,0.18137254901960784,0.08909793688728479,0.2836881038647341,0.009034086548376317,-0.021946561769175442,0.040315946259108504,204
test,all,24,mutation,gram_random,0.47549019607843135,0.3956283509636285,0.5563725490196079,408,42,4.534313725490196,0.14705882352941177,0.058823529411764705,0.2560386473429952,-0.019386171016330812,-0.11065241418896442,0.07370799934663941,204
test,all,31,mutation,gram_random,0.47058823529411764,0.42712801813947787,0.5147058823529411,408,42,5.012254901960785,0.029411764705882353,0.0,0.07804878048780488,-0.06618914789721078,-0.16597200760817168,0.044071671706510676,204
test,all,8,mutation,clens,0.5318627450980392,0.5024624534422685,0.5696532362227325,408,42,5.556372549019608,0.07352941176470588,0.01951219512195122,0.14634146341463414,0.0009807435996538284,-0.00988456408586353,0.011462179895153609,204
test,all,16,mutation,clens,0.48284313725490197,0.39303482587064675,0.566184620399884,408,42,2.8088235294117645,0.17647058823529413,0.08498942786069652,0.27673277291025317,-0.013924255346258482,-0.0577158091886764,0.030394268864944386,204
test,all,24,mutation,clens,0.4852941176470588,0.4166666666666667,0.5495293459634424,408,42,3.428921568627451,0.12745098039215685,0.04926108374384237,0.21739130434782608,-0.05673671469968908,-0.12308691222344506,0.005444848604911285,204
test,all,31,mutation,clens,0.5147058823529411,0.49019607843137253,0.545678592995169,408,42,4.5,0.04411764705882353,0.0,0.10344827586206896,-0.1362482659956988,-0.2482597092138463,-0.025486751154670854,204
test,all,8,mutation,logit,0.5196078431372549,0.4292682926829268,0.616504854368932,408,42,4.2181372549019605,0.25,0.1414094163329693,0.3793103448275862,-0.09117971652863073,-0.4952976393964335,0.32353783580247614,204
test,all,16,mutation,logit,0.45098039215686275,0.4068627450980392,0.48750155472636814,408,42,4.193627450980392,0.0,0.0,0.0,-0.5791193790295545,-1.3453465452783782,0.18703723592437446,204
test,all,24,mutation,logit,0.4117647058823529,0.34558823529411764,0.4750092364532019,408,42,3.968137254901961,0.05392156862745098,0.0048543689320388345,0.12000480769230766,-1.313194923541125,-2.7220197944625024,0.04532098729967852,204
test,all,31,mutation,logit,0.5147058823529411,0.49019607843137253,0.545678592995169,408,42,4.5,0.04411764705882353,0.0,0.10344827586206896,-4.13397149478688,-7.532264640124775,-0.7749863681843511,204
test,all,8,mutation,probe,0.5220588235294118,0.4174893292682927,0.6232027550581144,408,42,2.3455882352941178,0.2696078431372549,0.14634146341463414,0.4019607843137255,0.12277098314329497,-0.05522060021771201,0.3029196214551751,204
test,all,16,mutation,probe,0.5367647058823529,0.43841602448422184,0.62802081102306,408,42,2.3823529411764706,0.25980392156862747,0.1414094163329693,0.38351367832034045,0.1366846999950997,-0.048267449731420324,0.32010935226508686,204
test,all,24,mutation,probe,0.5294117647058824,0.4387179440741814,0.6140915818138762,408,42,2.3308823529411766,0.23529411764705882,0.12254651860744298,0.35613232001885214,0.17602996864069181,-0.017389246424753896,0.3730969207594906,204
test,all,31,mutation,probe,0.553921568627451,0.4611458233201961,0.6414634146341464,408,42,2.2941176470588234,0.27450980392156865,0.15270935960591134,0.39708260169739523,0.20238003155927622,0.012285196417906286,0.3943819690537755,204
test,all,8,pre_def,gram_random,0.5,0.5,0.5,408,42,4.375,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,16,pre_def,gram_random,0.5,0.5,0.5,408,42,5.536764705882353,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,24,pre_def,gram_random,0.5,0.5,0.5,408,42,5.745098039215686,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,31,pre_def,gram_random,0.5,0.5,0.5,408,42,5.497549019607843,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,8,pre_def,clens,0.5,0.5,0.5,408,42,4.588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,16,pre_def,clens,0.5,0.5,0.5,408,42,3.698529411764706,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,24,pre_def,clens,0.5,0.5,0.5,408,42,4.144607843137255,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,31,pre_def,clens,0.5,0.5,0.5,408,42,4.428921568627451,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,8,pre_def,logit,0.5,0.5,0.5,408,42,4.071078431372549,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,16,pre_def,logit,0.5,0.5,0.5,408,42,4.877450980392157,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,24,pre_def,logit,0.5,0.5,0.5,408,42,4.7254901960784315,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,31,pre_def,logit,0.5,0.5,0.5,408,42,4.428921568627451,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,8,pre_def,probe,0.5,0.5,0.5,408,42,2.3284313725490198,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,16,pre_def,probe,0.5,0.5,0.5,408,42,2.4730392156862746,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,24,pre_def,probe,0.5,0.5,0.5,408,42,2.4019607843137254,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,31,pre_def,probe,0.5,0.5,0.5,408,42,2.4142156862745097,0.0,0.0,0.0,0.0,0.0,0.0,204
test,all,8,use,gram_random,0.4338235294117647,0.3707158656145385,0.49271932601660334,408,42,5.340686274509804,0.058823529411764705,0.01477651405389742,0.1111111111111111,-0.016633542797838647,-0.02480903095877259,-0.009247849272907538,204
test,all,16,use,gram_random,0.4632352941176471,0.42475728155339804,0.4975369458128079,408,42,4.779411764705882,0.024509803921568627,0.004949885382626933,0.045454545454545456,-0.018045773382718656,-0.036212559163059085,-0.0011795028362387048,204
test,all,24,use,gram_random,0.47058823529411764,0.42269593358660473,0.5122564111851636,408,42,4.715686274509804,0.06862745098039216,0.02955302810779484,0.11442786069651742,-0.028718249470579858,-0.07177396184290011,0.01071650886677866,204
test,all,31,use,gram_random,0.47794117647058826,0.43596059113300495,0.5147058823529411,408,42,5.009803921568627,0.03431372549019608,0.00975609756097561,0.06435643564356436,-0.0022003266449068105,-0.04762316374957739,0.046205526740227175,204
test,all,8,use,clens,0.5661764705882353,0.5172392663962136,0.6206896551724138,408,42,5.428921568627451,0.1568627450980392,0.06896551724137931,0.25983056265984644,0.005401179386193261,-0.006826003873627431,0.017747408215262987,204
test,all,16,use,clens,0.5196078431372549,0.4701492537313433,0.5679611650485437,408,42,2.3872549019607843,0.11764705882352941,0.05969410373873208,0.18448851527350213,0.04927963747040314,0.028804916552209913,0.07030991953339054,204
test,all,24,use,clens,0.5563725490196079,0.5122549019607843,0.603448275862069,408,42,2.906862745098039,0.15196078431372548,0.08333333333333333,0.2315270935960591,0.05965598248967938,0.009098874777555466,0.10740911501147248,204
test,all,31,use,clens,0.5,0.4730392156862745,0.5221674876847291,408,42,4.213235294117647,0.024509803921568627,0.0,0.0574231689363268,-0.007655218535778569,-0.07829057504829852,0.06241206429424144,204
test,all,8,use,logit,0.5759803921568627,0.49264705882352944,0.6642352941176469,408,42,3.622549019607843,0.28921568627450983,0.18137254901960784,0.4079828689066979,0.372907506776791,-0.012967095231963934,0.7750761766551006,204
test,all,16,use,logit,0.5024509803921569,0.45365853658536587,0.551980198019802,408,42,3.2205882352941178,0.08333333333333333,0.024390243902439025,0.15943478260869556,0.48097094425968095,0.014827811550332234,0.943743841104572,204
test,all,24,use,logit,0.5269607843137255,0.48768320489684436,0.5703883495145631,408,42,3.267156862745098,0.09803921568627451,0.04,0.16582975854884177,1.320180452337452,0.2212038771398812,2.421545407225688,204
test,all,31,use,logit,0.5,0.4730392156862745,0.5221674876847291,408,42,4.213235294117647,0.024509803921568627,0.0,0.0574231689363268,-0.2335962781719133,-2.376455849582709,1.8924041256734094,204
test,all,8,use,probe,0.5735294117647058,0.4924424019607843,0.6570172101449275,408,42,2.232843137254902,0.2549019607843137,0.13928624205704154,0.3853658536585366,0.1867166658072771,0.06748510202036198,0.29902558711817395,204
test,all,16,use,probe,0.6397058823529411,0.5606722831949721,0.7198263000852514,408,42,2.034313725490196,0.35294117647058826,0.23,0.4852941176470588,0.29500053111048913,0.15587322833708273,0.426974408058796,204
test,all,24,use,probe,0.5980392156862745,0.5267743001321639,0.6714993606138108,408,42,2.2279411764705883,0.2696078431372549,0.15498072139303481,0.3891625615763547,0.15637327380625043,0.03731235340277454,0.27045313291236045,204
test,all,31,use,probe,0.5882352941176471,0.5195121951219512,0.6568627450980392,408,42,2.3137254901960786,0.2549019607843137,0.14563106796116504,0.37020579268292675,0.10274190936886989,-0.006876690057671633,0.20826913069671016,204
test,both_correct,8,answer,gram_random,0.4942528735632184,0.48214285714285715,0.5,174,40,4.235632183908046,0.0,0.0,0.0,0.00017994505235518533,-0.0005761283498335009,0.0009352201313901483,87
test,both_correct,16,answer,gram_random,0.5172413793103449,0.4705794817927171,0.5561815308988765,174,40,6.086206896551724,0.06896551724137931,0.023249131248329325,0.12222222222222222,0.013540720010454628,-0.0017312123946010552,0.028051773987531864,87
test,both_correct,24,answer,gram_random,0.5057471264367817,0.47126436781609193,0.5416666666666666,174,40,5.816091954022989,0.05747126436781609,0.012816455696202532,0.1111111111111111,-0.006289224857571481,-0.04187219401763694,0.02998893331926626,87
test,both_correct,31,answer,gram_random,0.4942528735632184,0.4606741573033708,0.5287439855653568,174,40,5.810344827586207,0.034482758620689655,0.0,0.0786740296220632,-0.03238870888605885,-0.0730850496150659,0.010185701856276066,87
test,both_correct,8,answer,clens,0.5,0.48148148148148145,0.5168539325842697,174,40,6.735632183908046,0.011494252873563218,0.0,0.0379746835443038,-0.0006166890092279719,-0.0015750399412034633,0.00031037094002520576,87
test,both_correct,16,answer,clens,0.5689655172413793,0.5370370370370371,0.6024096385542169,174,40,2.3908045977011496,0.13793103448275862,0.07407407407407407,0.20481927710843373,0.04275003062753842,0.03139313694000443,0.05521258000875747,87
test,both_correct,24,answer,clens,0.735632183908046,0.6867469879518072,0.7797733516483516,174,40,2.0517241379310347,0.47126436781609193,0.37349397590361444,0.5595467032967032,1.1927837046055958,1.03071648313168,1.3580493397055216,87
test,both_correct,31,answer,clens,0.7931034482758621,0.7397906037414966,0.8475609756097561,174,40,2.810344827586207,0.6091954022988506,0.5111111111111111,0.7111458333333331,1.1933504082690711,1.0174143356044234,1.3695337957003662,87
test,both_correct,8,answer,logit,0.4885057471264368,0.4691358024691358,0.5,174,40,4.7011494252873565,0.0,0.0,0.0,0.018712495935374295,-0.010904161959520544,0.04847370456945957,87
test,both_correct,16,answer,logit,0.5862068965517241,0.5478660081053698,0.6298701298701299,174,40,2.32183908045977,0.1839080459770115,0.11232833957553058,0.2666860465116278,1.138342257203727,0.9130405352579223,1.3917664370271892,87
test,both_correct,24,answer,logit,0.7413793103448276,0.684515977443609,0.7976190476190477,174,40,2.4022988505747125,0.5057471264367817,0.40476190476190477,0.6087221633085895,24.25200498515162,20.812349218118033,27.829602818185577,87
test,both_correct,31,answer,logit,0.7931034482758621,0.7397906037414966,0.8475609756097561,174,40,2.810344827586207,0.6091954022988506,0.5111111111111111,0.7111458333333331,36.20133779240751,30.86394550399421,41.54614757931038,87
test,both_correct,8,answer,probe,0.5574712643678161,0.47093023255813954,0.646229291302347,174,40,2.1436781609195403,0.21839080459770116,0.08972222222222222,0.361722074468085,0.0712160356230726,-0.05589481844045085,0.1934359224754664,87
test,both_correct,16,answer,probe,0.6896551724137931,0.6011221013626584,0.7752954281286323,174,40,1.4597701149425288,0.4482758620689655,0.3146067415730337,0.5750189393939392,0.41702964027103134,0.2820454456270483,0.5470485034580762,87
